,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.3846782684326172,0.1372986878372649,0.0040493965148925785,0.0017710169703057965,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5595121951219512,0.5076016260162601,0.5,0.5,0.44291184584345533,0.5020844956808668,0.036980820574642026,245,0.5352937561140505,0.5323538902006176,0.5008361204013378,0.5008347245409016,0.49075931853803234,0.512015561958988,0.018206267283913922
1,0.5094612121582032,0.14109076054609634,0.002372550964355469,0.0006303921480235375,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.5036178861788617,0.5391056910569105,0.5,0.5039321447688062,0.5,0.509355931258722,0.01500011270557846,220,0.5029309029075991,0.5985751381583329,0.5058528428093646,0.5054295385275154,0.5,0.5225576844805624,0.03806609532573064
2,0.49579415321350095,0.11246390281751645,0.0021580219268798827,0.000297842031711384,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5,0.5017073170731706,0.5,0.5,0.5,0.5003425543520611,0.0006837436724729422,263,0.5008361204013377,0.5136596208904618,0.5008361204013378,0.5008347245409016,0.5,0.5032333172468079,0.005223188690615466
3,0.6697900295257568,0.2124556024475291,0.002485370635986328,0.00042372026234373136,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5812195121951218,0.5173983739837398,0.5033333333333333,0.5793016840284926,0.5067114093959731,0.5376009167680059,0.035147932615103704,136,0.5531519050228685,0.5784288619031278,0.5022449960623077,0.5531249840457848,0.5050083472454091,0.5383918188558996,0.0298628199973618
4,0.6861157417297363,0.20283203990780224,0.0036376476287841796,0.0018080380010312561,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.5684552845528454,0.5,0.5066666666666667,0.507287849466793,0.5268456375838926,0.5218730185150633,0.024998904699240123,190,0.5584503218999524,0.5,0.512278440878361,0.5096031612320228,0.5022310374579447,0.5165125922936562,0.021452598691607823
5,0.5203610420227051,0.1427680663263927,0.0020598411560058595,0.00011744931894897507,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.44987804878048787,0.523780487804878,0.5000000000000001,0.5067114093959731,0.5067114093959731,0.49739086258842957,0.025073152166522172,295,0.5137966268367761,0.5821254615948005,0.5000000000000001,0.5050083472454091,0.5050083472454091,0.5211877565844789,0.030791233470187043
6,0.965160608291626,0.4781508232002207,0.0027379512786865233,0.0007202149668739909,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5771951219512196,0.5308130081300811,0.5638445807770961,0.5,0.4899328859060403,0.532432566793255,0.034200575561534954,142,0.5915878348963108,0.6001948813554114,0.5934230308981007,0.5,0.4956157816544394,0.5561643057608524,0.047754127812190766
7,1.2002044200897217,0.5504967694384199,0.0033639907836914063,0.0006872387912459798,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.5594715447154472,0.557560975609756,0.5,0.5,0.5067114093959731,0.5248192786668738,0.027701740328175902,181,0.5872843116667605,0.6067173887434889,0.5066889632107023,0.5,0.5050083472454091,0.5411398021732722,0.04607507195882389
8,0.7400584697723389,0.12818166821654453,0.0025983333587646486,0.0008378056198839785,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5066666666666667,0.4876016260162601,0.5103885480572597,0.5067114093959731,0.5100671140939597,0.5042726893119618,0.008501316348228047,232,0.504180602006689,0.5310952280956942,0.5455775111738415,0.5041736227045075,0.5028551663577931,0.517576426067705,0.017564837050801065
9,1.115065097808838,0.26245823557543013,0.003186464309692383,0.0018694161698299117,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5,0.5447154471544715,0.544519427402863,0.6078766418248446,0.5749783834973442,0.5543297118748389,0.03586986929217939,95,0.49916387959866215,0.5983817933182072,0.5638519836764752,0.5702483241692321,0.5326627457587313,0.5528617453042617,0.03401944620147351
10,1.1993720531463623,0.16946570998420318,0.0029799938201904297,0.0003084484470708679,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.6095934959349594,0.5408130081300812,0.5597137014314928,0.6310783546753407,0.6363486638942644,0.5954346713215315,0.03848422650746782,51,0.6011808119971113,0.6016558513062941,0.5863530831620181,0.5803428752303789,0.601569639511316,0.5942204522414236,0.009079922473672182
