,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12005834579467774,0.03270779427223824,0.0012610435485839843,8.701976352841274e-05,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.8958333333333333,0.8958333333333335,0.8638888888888889,0.9565217391304346,0.9347826086956518,0.9090855157216713,0.032554067762020154,229,0.8801854273148697,0.8908237251872102,0.8670212765957446,0.9547780064686856,0.9576023391812867,0.9100821549495594,0.038405280202631696
1,0.11782307624816894,0.0073686629570018465,0.0013616561889648437,0.00017785370177995,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.9888888888888889,0.9347222222222222,0.9569444444444445,0.9782608695652174,0.9555335968379444,0.9628679048301474,0.01900422777432022,101,0.983507666706288,0.9581005586592178,0.9863009627956734,0.9705674801528961,0.9786549707602341,0.9754263278148618,0.010176252128849046
2,0.15844316482543946,0.023059530518019067,0.0013921737670898437,0.00013080916549613406,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.9791666666666666,0.9166666666666669,0.9777777777777779,0.9565217391304346,0.9130434782608693,0.9488203449444867,0.028742108635213537,164,0.9465410673956972,0.9493343634850824,0.946808510638298,0.9417818288738605,0.9445906432748538,0.9458112827335585,0.0025165693403689043
3,0.13285517692565918,0.012602770210298748,0.0015242576599121093,0.0004170341674193902,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",1.0,0.9583333333333334,0.9777777777777779,0.9130434782608691,0.977272727272727,0.9653681167125101,0.029243244945282392,78,0.9650243670509925,0.975662664923333,0.9863009627956734,0.912996177594825,0.9864035087719298,0.9652775362273507,0.02731134062529597
4,0.14664664268493652,0.021376992985598812,0.001367330551147461,0.00014314791267622408,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.9791666666666666,0.9166666666666669,0.9777777777777779,0.9782608695652174,0.8913043478260866,0.9488839096533604,0.03720169304585247,160,0.9490669202424818,0.9650243670509925,0.954653512421253,0.9705674801528961,0.8972222222222224,0.9473069004179692,0.02615533812122555
5,0.16071410179138185,0.02909100584786171,0.0013106822967529296,0.00013380101639534262,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",1.0,0.9583333333333334,0.9777777777777779,1.0,0.9545454545454543,0.9782052986000355,0.019484767756690464,18,0.9703435159871626,0.975662664923333,0.9759301081659336,0.9807703616583356,0.9697368421052632,0.9744886985680056,0.004066394675480602
6,0.18343505859375,0.0618154580848062,0.0016779422760009766,0.0004233737049236788,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.9791666666666666,0.9166666666666669,0.9777777777777779,0.9782608695652174,0.9555335968379444,0.9614668327053909,0.024182417564544114,105,0.9597052181148223,0.9624985142042076,0.9863009627956734,0.9653043222581594,0.9786549707602341,0.9704927976266194,0.010234450372008258
7,0.16146588325500488,0.029507249004980998,0.0014020919799804688,0.00023581800271137783,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.9888888888888889,0.9791666666666666,0.9055555555555556,0.9782608695652174,0.9130434782608693,0.9531427451478939,0.03594121920837083,140,0.983507666706288,0.9860335195530726,0.8936170212765956,0.9538077036165834,0.939327485380117,0.9512586793065314,0.03382513372143598
8,0.21898884773254396,0.05459673235135469,0.00134124755859375,0.00010862007169180158,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.7499999999999999,0.9375000000000002,0.9777777777777779,0.8478260869565213,0.8478260869565213,0.8723996737011609,0.07972717366919814,245,0.6968085106382979,0.975662664923333,0.946808510638298,0.8786239341370184,0.8628654970760234,0.8721538234825941,0.0971200459704377
9,0.3168648719787598,0.11354536425700536,0.0027292251586914064,0.002613797901082233,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",1.0,0.9166666666666669,0.9777777777777779,0.9782608695652174,0.9451581027667981,0.9636374230481782,0.029353823041836993,86,0.9650243670509925,0.9493343634850824,0.9706109592297636,0.9705674801528961,0.9733918128654974,0.9657857965568463,0.008662881759869798
10,0.2812009334564209,0.08893321140813487,0.0016592025756835937,0.0005978132650123418,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",1.0,0.9375000000000002,0.9777777777777779,0.9565217391304346,0.9451581027667981,0.9635182392190401,0.022844948477248914,94,0.9597052181148223,0.9703435159871626,0.9493343634850826,0.9523081446633344,0.9733918128654974,0.9610166110231798,0.00953067491930446
