,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5156881809234619,0.04356310782291735,0.002964162826538086,0.0011898365850279207,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.579390243902439,0.5307317073170731,0.5943762781186094,0.5286778935232841,0.5734549347387491,0.5613313163909303,0.026712603295085718,173,0.5601404887142952,0.574970422080749,0.5698659139026113,0.5607702439846226,0.5595296442082369,0.5650553425781031,0.006237012088254232
1,0.909016466140747,0.2546930695798902,0.002519035339355469,0.0004339844427918954,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.6241463414634145,0.5475609756097561,0.541635991820041,0.6060649730308395,0.5921686498950055,0.5822984366476115,0.032499158521603295,134,0.596956675390659,0.614401245601725,0.5679788898775737,0.6213375503515032,0.5965293838354442,0.5994407490113811,0.018481242470433795
2,0.6897027969360352,0.14587888499986326,0.002558326721191406,0.0006743202683048501,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5353252032520325,0.5564227642276421,0.5894069529652353,0.5786428953761271,0.6021534154074195,0.5723333463458166,0.023855903046536286,147,0.5332514712133861,0.6066034305264614,0.5891810622564513,0.597286251806017,0.6164134413625154,0.5885471314329662,0.02910994777853899
3,0.8363646507263184,0.2499645575303347,0.0023222923278808593,6.56346212716325e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.6917886178861787,0.5445934959349593,0.5367280163599183,0.5831514802157534,0.5887100094700869,0.5890355512092484,0.05539679948030855,125,0.6192937663574857,0.5899348005347073,0.598306792263713,0.6156348756592281,0.58746483690963,0.6021270143449529,0.013079627773259609
4,0.8486006736755372,0.16057795340863332,0.0022521018981933594,0.0001857009850802446,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.648130081300813,0.5826829268292684,0.5756850715746422,0.495450240869601,0.5398567134681105,0.5684859308045205,0.0505008237710749,156,0.6139966299098066,0.6300596167930878,0.6022035735837092,0.5481370581958718,0.542230169548636,0.5873254096062224,0.03557592945188002
5,0.7055254459381104,0.21042491504357733,0.0022704601287841797,0.000230837405108998,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.5021544715447154,0.5845121951219512,0.512760736196319,0.6086589533495285,0.5395890805780871,0.5494957382416595,0.04102393755329485,205,0.5196545913637598,0.6298124939179603,0.5462857844190114,0.5566566091293849,0.5330073568077274,0.5570833671275688,0.038436605798453656
6,0.8952800273895264,0.24875598256269227,0.003031635284423828,0.000910970810525144,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.577520325203252,0.5385365853658536,0.6603680981595091,0.6186437188619427,0.5752254292419813,0.5940091110869328,0.04176103632489692,117,0.6038146552827957,0.5738705332220213,0.6605709142605832,0.6483907940349103,0.5702993776579721,0.6113892548916565,0.03725951304912141
7,0.8342606067657471,0.10942937779876266,0.0021064281463623047,0.0002166086523222004,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.6142276422764227,0.5626422764227642,0.5989161554192229,0.5305924980442212,0.5412360522090006,0.5695900439595953,0.03232540069763807,153,0.616064523398567,0.5875122281008158,0.6240015137103291,0.5430074589147048,0.5341139411761702,0.5809399330601174,0.03677710632267978
8,1.0757161617279052,0.21328575751494208,0.0025421619415283204,0.0004231075711100507,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.6967073170731707,0.5814227642276423,0.6664826175869122,0.6247581010417095,0.6186231317165561,0.637620990066286,0.04007084527269719,64,0.6791435975968902,0.5982665546717747,0.6285503155267815,0.6561075288579844,0.6275864973732979,0.6379308988053458,0.027557716164199258
9,1.0902957916259766,0.18600282297284065,0.0026657581329345703,0.00023232908825125077,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5623170731707318,0.6065447154471544,0.6303680981595093,0.5625231605385597,0.6420101288755301,0.6007298419470535,0.0333055748238548,98,0.5638076385296572,0.6530113138742208,0.6456153539320673,0.5881757567403368,0.6532370464535693,0.6207694219059703,0.03746464561167252
10,1.3286420822143554,0.2490509499399044,0.003522634506225586,0.0005388041508730743,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.715,0.6848373983739837,0.6463599182004091,0.6547741590151109,0.6794169720426566,0.6761196360231199,0.024262756427842046,29,0.7136703764974621,0.7019288388553986,0.6812821535597764,0.6936075926748453,0.6603972982493759,0.6901772519673717,0.01826341890813059
