,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.0922628402709961,0.006813501369933943,0.0016245841979980469,0.00015778677741783354,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5000000000000001,0.5000000000000001,0.4999999999999999,0.49999999999999967,0.49999999999999994,1.6588292990386506e-16,244,0.5,0.5,0.5,0.5,0.4999999999999999,0.5,4.965068306494546e-17
1,0.17865495681762694,0.053508812383989544,0.0017319679260253905,6.392688155930044e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.8999999999999999,0.9333333333333333,0.8222222222222224,0.9111111111111108,0.977272727272727,0.9083805895209403,0.05068279392652188,46,0.9553072625698323,0.9301675977653632,0.7046535124212527,0.9301675977653631,0.9194444444444445,0.8879480829932511,0.09240254792401863
2,0.24368371963500976,0.04590317565369017,0.002145719528198242,0.0004907288338915247,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5,0.9333333333333333,0.9222222222222223,0.4999999999999999,0.6304347826086953,0.6981650987371811,0.19471944889139603,127,0.5,0.9273743016759776,0.9301675977653632,0.5,0.6421052631578947,0.699929432519847,0.1939216191036403
3,0.26725330352783205,0.06375488335283686,0.001998567581176758,0.00014944875302661182,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5,0.9263888888888889,0.9263888888888889,0.4999999999999999,0.49999999999999967,0.6720516569200778,0.20918685947425134,158,0.5,0.8586413883275882,0.9115654344466896,0.5,0.4999999999999999,0.6540413645548556,0.18940223984062213
4,0.2890517234802246,0.09176893662318514,0.0023071765899658203,0.0003146321743205124,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.9222222222222222,0.9222222222222223,0.7083333333333335,0.8666666666666664,0.9886363636363635,0.8810340244550771,0.09492770854398805,67,0.9692737430167597,0.9134078212290502,0.7226019255913466,0.9189944134078213,0.9555555555555557,0.8959666917601068,0.08923515849995906
5,0.3086405277252197,0.08198461035313645,0.002678680419921875,0.0009527856787400552,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.911111111111111,0.5000000000000001,0.5000000000000001,0.4999999999999999,0.49999999999999967,0.582943469785575,0.1649829168213728,200,0.9581005586592178,0.5,0.5,0.5,0.4999999999999999,0.5916201117318436,0.18324022346368718
6,0.3586417198181152,0.0333801907592014,0.002231454849243164,0.00019241218950370685,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.586111111111111,0.7291666666666669,0.8000000000000002,0.8898550724637679,0.887351778656126,0.7775347390765011,0.11330363386369581,100,0.8679424699869249,0.8135623439914417,0.7988826815642459,0.8937665392531609,0.8551169590643275,0.8458541987720201,0.03498105240797335
7,0.30948386192321775,0.014937613445149087,0.0027783393859863283,0.0004453512634549639,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5,0.7291666666666669,0.5000000000000001,0.9342995169082123,0.49999999999999967,0.6325873308472469,0.1746963598032834,168,0.5,0.7925531914893618,0.5,0.8965598353425462,0.4999999999999999,0.6378226053663816,0.1719719280043297
8,0.3245220184326172,0.04592944514227605,0.0025917530059814454,0.0002490997314453125,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5,0.9472222222222222,0.5000000000000001,0.9666666666666667,0.49999999999999967,0.6830165692007797,0.22396029568233167,143,0.5,0.9244621419232139,0.5,0.9593942957953544,0.5473684210526315,0.6862449717542399,0.20977085056302905
9,0.38581366539001466,0.016742789790888786,0.003140544891357422,0.00034851073749011114,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.911111111111111,0.9444444444444445,0.6041666666666667,0.9449275362318839,0.978260869565217,0.8757876726841256,0.13818620155814085,73,0.9304350410079637,0.9608938547486032,0.7525258528467847,0.9566009997059687,0.8650584795321639,0.8931028455682968,0.07819169606795094
10,0.4603590965270996,0.09315027731364504,0.003789854049682617,0.0004809576199211473,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5,0.5000000000000001,0.926388888888889,0.4999999999999999,0.5434782608695649,0.5945434994491058,0.1676672825747555,184,0.5,0.5,0.9404195887317247,0.5,0.5498538011695905,0.598054677980263,0.1722679402910554
