episode,length,time,reward,delta
0,19.0,0.001728000000071006,0.0,-0.00038431515597510125
1,15.0,0.0012849999999389183,0.0,-0.0004462432683016231
2,29.0,0.003350000000068576,0.0,-0.00037609164359514636
3,45.0,0.004896000000030654,0.0,0.00017726140289009624
4,7.0,0.0008639999999786596,0.0,-0.0004901289313123362
5,10.0,0.0010949999999638749,0.0,-3.760916435951463e-05
6,36.0,0.003216000000065833,0.0,-0.00031734909753585344
7,20.0,0.0019389999999930296,0.0,-3.8431515597510066e-05
8,18.0,0.002181999999947948,0.0,1.4971231128191526e-05
9,51.0,0.004382999999961612,0.0,-4.4624326830162324e-05
10,40.0,0.0036529999999856955,0.0,-2.8705269969853456e-05
11,20.0,0.0017179999999825668,0.0,-0.00045533602009932664
12,8.0,0.0009299999999257125,0.0,0.00033681391673262686
13,56.0,0.0064220000000432265,0.0,0.0003735935258185882
14,8.0,0.000933000000031825,0.0,3.735935258185883e-05
15,9.0,0.0008260000000746004,0.0,0.0003749476627295195
16,10.0,0.0010309999998980857,0.0,0.0002580241833670344
17,20.0,0.0015010000000756918,0.0,0.0004168706332026053
18,14.0,0.0011830000000827567,0.0,-2.870526996985362e-06
19,42.0,0.004614000000060514,0.0,0.00030643010738515936
20,13.0,0.0013380000000324799,0.0,1.4971231128191635e-06
21,22.0,0.00211699999999837,0.0,3.735935258185883e-06
22,24.0,0.0018250000000534783,0.0,-0.00038570562129411833
23,52.0,0.004754000000048109,0.0,0.0003147422031002491
24,6.0,0.0009690000000546206,0.0,3.147422031002492e-05
25,8.0,0.0007099999999127249,0.0,-0.0002084558500898989
26,9.0,0.0010479999999688516,0.0,3.1474220310024866e-06
27,6.0,0.0005589999999529027,0.0,3.7359352581857203e-07
28,9.0,0.0008209999999735373,0.0,2.5802418336703394e-05
29,40.0,0.0032600000000684304,0.0,0.0001242324395872898
30,28.0,0.0023989999999685097,0.0,1.4971231128191364e-07
31,4.0,0.0004159999999728825,0.0,3.73593525818572e-08
32,18.0,0.0015959999999495267,0.0,-8.581764335051508e-05
33,19.0,0.002410000000054424,0.0,4.508199579992135e-05
34,11.0,0.001029000000016822,0.0,0.0002517707384215895
35,17.0,0.001312999999981912,0.0,1.4971231128185943e-08
36,20.0,0.0017029999999067513,0.0,0.0001831478323978928
37,18.0,0.0016140000000177679,0.0,0.00034231669775235476
38,60.0,0.0045309999999290085,0.0,0.0003461408327706493
39,11.0,0.0014810000000125,0.0,1.8314783239789284e-05
40,38.0,0.003152999999997519,0.0,3.4231669775235455e-05
41,31.0,0.0025210000000015498,0.0,3.4231669775235617e-06
42,62.0,0.005185999999980595,0.0,-0.00032019123731014836
43,7.0,0.0006319999999959691,0.0,0.0003915991436386641
44,16.0,0.0023810000000139553,0.0,-0.00020216193908290374
45,19.0,0.0017759999999498177,0.0,-2.0216193908290396e-05
46,22.0,0.0018019999999978609,0.0,0.00033199695847381094
47,9.0,0.0007229999999935899,0.0,0.0004124252704333906
48,8.0,0.0006449999999631473,0.0,3.3199695847381105e-05
49,19.0,0.0017100000000027649,0.0,0.00014059978343080822
50,31.0,0.0022639999999682914,0.0,0.00025526644375265824
51,33.0,0.0028579999999465144,0.0,4.5081995799921455e-06
52,23.0,0.002418000000034226,0.0,0.00030063965240052456
53,20.0,0.0019630000000461223,0.0,0.00039235732595713056
54,23.0,0.0017249999999648935,0.0,4.5081995799921455e-07
55,26.0,0.0019330000000081782,0.0,0.00034173500412154595
56,33.0,0.0028220000000374057,0.0,0.00036325205996023426
57,21.0,0.0018890000000055807,0.0,4.363734100755419e-05
58,9.0,0.001678000000083557,0.0,0.00040088409197465435
59,43.0,0.003125000000068212,0.0,0.0001818510754471333
60,42.0,0.003848000000061802,0.0,4.0088409197465435e-05
61,22.0,0.0016419999999470747,0.0,3.0063965240052423e-05
62,50.0,0.004543000000012398,0.0,0.00040631834267330344
63,24.0,0.0031880000000228392,0.0,0.00032113217631556085
64,17.0,0.0016679999999951178,0.0,0.0003245633436989984
65,41.0,0.0037909999999783395,0.0,-3.8570562129411844e-05
66,15.0,0.0012759999999616412,0.0,0.000418902737936745
67,51.0,0.003978000000074644,0.0,0.00034301514328836073
68,5.0,0.0008170000000973232,0.0,0.0004203342050451001
69,59.0,0.004232999999999265,0.0,0.00036568940887280203
70,18.0,0.0013460000000122818,0.0,0.00032791447719268327
71,20.0,0.0014830000000074506,0.0,0.00040633568914715093
72,15.0,0.00112899999999172,0.0,0.000361363239914522
73,15.0,0.0011370000000852087,0.0,4.5193582696003115e-05
74,16.0,0.001268000000095526,0.0,0.0003296760403375409
75,8.0,0.0006510000000616856,0.0,0.000299319812377186
76,11.0,0.0017250000000785803,0.0,2.9931981237718596e-05
77,27.0,0.0034520000000384243,0.0,2.552664437526582e-05
78,52.0,0.004646999999977197,0.0,2.5526644375265493e-06
79,16.0,0.0012649999999894135,0.0,0.00036778710506597465
80,43.0,0.004247000000077605,0.0,0.00033661361918577946
81,100.0,0.008156999999982872,0.0,0.00011479464908937864
82,19.0,0.00143399999990379,0.0,0.0003473601216510703
83,8.0,0.0006510000000616856,0.0,3.473601216510703e-05
84,17.0,0.001274999999964166,0.0,3.677871050659752e-05
85,10.0,0.0007839999999532665,0.0,0.00016560346040413724
86,49.0,0.0051879999999755455,0.0,3.430151432883607e-05
87,44.0,0.0039010000000416767,0.0,1.6560346040413708e-05
88,20.0,0.001592999999957101,0.0,0.0003869178286882764
89,22.0,0.0017500000000154614,0.0,0.00023651413606323322
90,37.0,0.0037959999999657157,0.0,4.508199579996482e-08
91,28.0,0.002442999999971107,0.0,2.365141360632331e-05
92,30.0,0.00253500000007989,0.0,1.9145792751054452e-05
93,42.0,0.003061000000002423,0.0,1.914579275105445e-06
94,7.0,0.0005780000000186192,0.0,0.0003529976907077926
