episode,length,time,reward,delta
0,48.0,0.0067929999997886625,0.0,-0.0003070219548226505
1,10.0,0.0022229999999581196,0.0,-0.00013190456866616273
2,55.0,0.004247999999961394,0.0,-0.00030710684721618005
3,17.0,0.0012880000001587177,0.0,-1.0603142877506626e-05
4,87.0,0.012121999999862965,0.0,-0.00022178140386621044
5,27.0,0.004466000000093118,0.0,6.668156143849982e-05
6,5.0,0.0005850000000009459,0.0,-0.00015158314668559363
7,28.0,0.002204000000119777,0.0,-0.0002627993761639794
8,11.0,0.0029800000002069282,0.0,-0.00013642483201703427
9,16.0,0.0026790000001710723,0.0,-0.00012278234881533089
10,19.0,0.0031169999999747233,0.0,-0.00011050411393379782
11,19.0,0.004699999999957072,0.0,0.0002645557925083806
12,36.0,0.004897999999911917,0.0,7.306959060536641e-05
13,15.0,0.0025019999998221465,0.0,-9.945370254041809e-05
14,58.0,0.01106900000013411,0.0,0.00011788926830245592
15,42.0,0.007540000000062719,0.0,-0.00042418948279078484
16,27.0,0.005760999999893102,0.0,0.00013346486959121476
17,53.0,0.01064500000006774,0.0,-4.736198932285215e-05
18,48.0,0.0043190000001231965,0.0,0.00011500743876260273
19,19.0,0.0014280000000326254,0.0,0.00010350669488634243
20,62.0,0.009726000000000568,0.0,0.00014494462720524557
21,71.0,0.005094999999982974,0.0,8.001853009519745e-05
22,12.0,0.0009560000000874425,0.0,8.100228739556974e-05
23,81.0,0.005981000000019776,0.0,-0.0003887919715720467
24,30.0,0.002316999999948166,0.0,-0.0002605640198988962
25,39.0,0.005054000000200176,0.0,0.00013478956190157097
26,24.0,0.001778000000058455,0.0,0.00015117296696621487
27,58.0,0.004458999999997104,0.0,-0.0003737190407439817
28,65.0,0.004631000000017593,0.0,0.00018698504750896922
29,49.0,0.0035060000000157743,0.0,0.0002830720687039848
30,39.0,0.003202999999984968,0.0,0.00021547847499677836
31,31.0,0.00246000000015556,0.0,0.00016828654275807229
32,40.0,0.002901999999949112,0.0,-0.00034991277441484206
33,33.0,0.002391999999872496,0.0,0.0002048234592023294
34,69.0,0.005030000000033397,0.0,-0.00039201129769133805
35,33.0,0.0024949999999535066,0.0,-0.00035281016792220425
36,14.0,0.0011400000000776345,0.0,0.00024383619795181012
37,57.0,0.004433000000062748,0.0,-0.0004085048709567747
38,28.0,0.002269999999953143,0.0,0.0002194525781566291
39,133.0,0.00963699999988421,0.0,0.0001975073203409662
40,60.0,0.004286999999976615,0.0,0.0001859462050917039
41,11.0,0.0008709999999609863,0.0,0.00016735158458253352
42,63.0,0.004462999999987005,0.0,-0.0001585642461602696
43,50.0,0.00363100000004124,0.0,-0.000248780492429612
44,50.0,0.0036529999999856955,0.0,-0.00018574257624725241
45,8.0,0.0006470000000717846,0.0,0.00018972964943982448
46,51.0,0.0036399999999048305,0.0,0.0001874371141481982
47,18.0,0.0014650000000528962,0.0,0.00020397620583163193
48,73.0,0.0054049999998824205,0.0,-0.00012459501747884988
49,49.0,0.0038010000000667787,0.0,-0.0005589499295018041
50,11.0,0.0008599999998750718,0.0,0.00018357858524846872
51,12.0,0.0009840000000167493,0.0,0.00016522072672362187
52,37.0,0.0026660000000902073,0.0,-0.00016693308999751614
53,38.0,0.0027629999999589927,0.0,0.00017484514089961172
54,22.0,0.001706000000012864,0.0,-8.506365728070287e-05
55,7.0,0.0005889999999908468,0.0,0.00015736062680965057
56,15.0,0.0011409999999614229,0.0,0.00023850381856838217
57,29.0,0.0021160000001145818,0.0,-0.0001623116777070308
