steps,time,reward,delta,converged
1,0.035100999999997384,-3.37125748502994,0,False
2,0.03834000000000515,-2.7784431137724552,0,False
3,0.03476499999999305,-2.9760479041916166,0,False
4,0.03674299999994446,-2.3832335329341316,0,False
5,0.007369000000039705,0.030612244897959183,100.0,False
6,0.03841099999999642,-2.3832335329341316,100.0,False
7,0.03441299999997227,-2.5808383233532934,100.0,False
8,0.0352619999999888,-2.5808383233532934,100.0,False
9,0.045834000000013475,-3.1736526946107784,100.0,False
10,0.038237999999978456,-2.7784431137724552,100.0,False
11,0.03444899999999507,-1.7864271457085827,100.0,False
12,0.03447999999997364,-2.9760479041916166,100.0,False
13,0.03516199999995706,-2.9760479041916166,100.0,False
14,0.03706099999999424,-3.1736526946107784,100.0,False
15,0.0221559999999954,-2.2274143302180685,100.0,False
16,0.03404199999999946,-2.3832335329341316,100.0,False
17,0.03659999999996444,-2.9760479041916166,100.0,False
18,0.023111999999969157,-2.45,100.0,False
19,0.03404000000000451,-2.5808383233532934,100.0,False
20,0.03440299999999752,-2.5808383233532934,100.0,False
21,0.019277999999985695,-1.710144927536232,100.0,False
22,0.0337729999999965,-3.1736526946107784,100.0,False
23,0.015863000000024385,-2.282608695652174,100.0,False
24,0.005450999999993655,-0.975,100.0,False
25,0.0379809999999452,-2.7784431137724552,100.0,False
26,0.01478900000000749,-2.391509433962264,100.0,False
27,0.02194499999995969,-2.01027397260274,100.0,False
28,0.03469799999999168,-2.2008113590263694,100.0,False
29,0.025551000000007207,-2.6130790190735693,100.0,False
30,0.019943000000012034,-0.9929078014184397,100.0,False
31,0.017263000000014017,-1.8099173553719008,100.0,False
32,0.03548500000005106,-1.9880239520958083,100.0,False
33,0.01006000000000995,-0.9855072463768116,100.0,False
34,0.026167999999984204,-1.8286516853932584,100.0,False
35,0.019929999999988013,-2.422382671480144,100.0,False
36,0.01646699999997736,-2.2882096069868996,100.0,False
37,0.014163999999993848,-1.5052083333333333,100.0,False
38,0.03433100000000877,-1.3952095808383234,100.0,False
39,0.008055000000013024,-0.9831932773109243,100.0,False
40,0.007103000000029169,-0.9809523809523809,100.0,False
41,0.003768000000036409,-0.9622641509433962,100.0,False
42,0.015456999999969412,-2.2882096069868996,100.0,False
43,0.0048620000000028085,-0.9722222222222222,100.0,False
44,0.0060829999999896245,-0.9777777777777777,100.0,False
45,0.03398199999998042,-1.3952095808383234,100.0,False
46,0.008187999999961448,-1.8016528925619835,100.0,False
47,0.0030750000000239197,1.2444444444444445,100.0,False
48,0.00925200000000359,-1.7348484848484849,100.0,False
49,0.004637000000002445,-0.9705882352941176,100.0,False
50,0.010662000000024818,-2.248407643312102,100.0,False
51,0.017269999999996344,-1.4008264462809918,100.0,False
52,0.0030529999999657775,1.525,100.0,False
53,0.012301999999976942,-0.9881656804733728,100.0,False
54,0.008705000000020391,-0.984251968503937,100.0,False
55,0.001518000000032771,-0.9090909090909091,100.0,False
56,0.0017859999999814136,2.8846153846153846,100.0,False
57,0.0020489999999995234,2.3666666666666667,100.0,False
58,0.01577900000000909,-1.4145299145299146,100.0,False
59,0.0024420000000304753,1.8055555555555556,100.0,False
60,0.012958999999966636,-0.9894179894179894,100.0,False
61,0.002066000000013446,2.3666666666666667,100.0,False
62,0.0025950000000420914,1.6578947368421053,100.0,False
63,0.0025329999999712527,-0.9459459459459459,100.0,False
64,0.003425999999990381,-0.96,100.0,False
65,0.0013749999999959073,4.05,100.0,False
66,0.0033150000000432556,1.0612244897959184,100.0,False
67,0.008710000000007767,-0.9813084112149533,100.0,False
68,0.0032289999999761676,3.04,100.0,False
69,0.0038789999999835345,2.3666666666666667,100.0,False
70,0.0020529999999894244,3.04,100.0,False
71,0.0025660000000016225,4.315789473684211,100.0,False
72,0.003615000000024793,-0.96,100.0,False
73,0.003692999999998392,0.9056603773584906,100.0,False
74,0.0011799999999766442,4.9411764705882355,100.0,False
75,0.0013770000000477012,4.05,100.0,False
76,0.0020389999999679276,2.3666666666666667,100.0,False
77,0.0016479999999887696,3.2083333333333335,100.0,False
78,0.0016850000000090404,3.590909090909091,100.0,False
79,0.001958999999999378,2.8846153846153846,100.0,False
80,0.010181000000045515,-2.9536423841059603,100.0,False
81,0.0012329999999565189,4.611111111111111,100.0,False
82,0.0014379999999505344,3.8095238095238093,100.0,False
83,0.0023099999999658394,1.9705882352941178,100.0,False
84,0.0014340000000174769,3.8095238095238093,100.0,False
85,0.0014360000000124273,3.8095238095238093,100.0,False
86,0.0013040000000046348,4.315789473684211,100.0,False
87,0.001642000000003918,3.2083333333333335,100.0,False
88,0.0012140000000044893,4.9411764705882355,100.0,False
89,0.0013069999999970605,4.315789473684211,100.0,False
90,0.0020520000000487926,2.3666666666666667,100.0,False
91,0.021014999999977135,-1.3118971061093248,100.0,False
92,0.0013860000000249784,4.05,100.0,False
93,0.0016239999999925203,3.391304347826087,100.0,False
94,0.0015940000000114196,3.391304347826087,100.0,False
95,0.009175999999968099,-0.9851851851851852,100.0,False
96,0.0015859999999747743,3.391304347826087,100.0,False
97,0.001102000000003045,5.3125,100.0,False
98,0.0015690000000176951,3.391304347826087,100.0,False
99,0.0016320000000291657,3.2083333333333335,100.0,False
100,0.001308999999992011,4.315789473684211,100.0,False
101,0.014098999999987427,-1.4641148325358853,100.0,False
102,0.001186000000018339,4.9411764705882355,100.0,False
103,0.0013079999999945358,4.315789473684211,100.0,False
104,0.001836000000025706,2.740740740740741,100.0,False
105,0.0010359999999991487,5.733333333333333,100.0,False
106,0.0015720000000101209,3.391304347826087,100.0,False
107,0.0012999999999578904,4.315789473684211,100.0,False
108,0.001642000000003918,3.2083333333333335,100.0,False
109,0.001301000000012209,4.315789473684211,100.0,False
110,0.001040000000045893,5.733333333333333,100.0,False
111,0.0020650000000159707,2.3666666666666667,100.0,False
112,0.0016479999999887696,3.2083333333333335,100.0,False
113,0.0011759999999867432,4.9411764705882355,100.0,False
114,0.001239999999995689,4.611111111111111,100.0,False
115,0.0012990000000172586,4.315789473684211,100.0,False
116,0.0012370000000032633,4.611111111111111,100.0,False
117,0.00171100000000024,3.04,100.0,False
118,0.0011030000000005202,5.3125,100.0,False
119,0.0013720000000034815,4.05,100.0,False
120,0.009700000000009368,-1.6736111111111112,100.0,False
121,0.0014330000000200016,3.8095238095238093,100.0,False
122,0.001435000000014952,3.8095238095238093,100.0,False
123,0.0013659999999617867,4.05,100.0,False
124,0.001439000000004853,4.315789473684211,100.0,False
125,0.0011870000000158143,4.9411764705882355,100.0,False
126,0.0011830000000259133,4.9411764705882355,100.0,False
127,0.0015919999999596257,3.391304347826087,100.0,False
128,0.001856999999972686,-0.9259259259259259,100.0,False
129,0.0016470000000481377,3.2083333333333335,100.0,False
130,0.0010399999999890497,5.733333333333333,100.0,False
131,0.0015110000000504442,4.05,100.0,False
132,0.0015070000000036998,4.05,100.0,False
133,0.0013339999999857355,4.315789473684211,100.0,False
134,0.0011169999999651736,5.3125,100.0,False
135,0.001320000000021082,4.315789473684211,100.0,False
136,0.0010439999999789507,5.733333333333333,100.0,False
137,0.0010490000000231703,5.733333333333333,100.0,False
138,0.002211999999985892,2.15625,100.0,False
139,0.0011799999999766442,4.9411764705882355,100.0,False
140,0.0012409999999931642,4.611111111111111,100.0,False
141,0.0013009999999553656,4.315789473684211,100.0,False
142,0.0013069999999970605,4.315789473684211,100.0,False
143,0.0010370000000534674,5.733333333333333,100.0,False
144,0.0014790000000175496,4.9411764705882355,100.0,False
145,0.0016510000000380387,4.05,100.0,False
146,0.0024050000000102045,3.590909090909091,100.0,False
147,0.0013769999999908578,4.315789473684211,100.0,False
148,0.011390000000005784,-0.9878787878787879,100.0,False
149,0.0011199999999575994,5.3125,100.0,False
150,0.001191999999946347,5.733333333333333,100.0,False
151,0.0015989999999987958,4.9411764705882355,100.0,False
152,0.00153499999998985,4.9411764705882355,100.0,False
153,0.0013710000000060063,4.315789473684211,100.0,False
154,0.0016640000000052169,3.2083333333333335,100.0,False
155,0.0011140000000295913,5.733333333333333,100.0,False
156,0.001148000000000593,5.733333333333333,100.0,False
157,0.0013040000000046348,5.733333333333333,100.0,False
158,0.0014409999999998035,4.9411764705882355,100.0,False
159,0.0015229999999633037,3.590909090909091,100.0,False
160,0.0013149999999768625,4.315789473684211,100.0,False
161,0.0013790000000426517,4.9411764705882355,100.0,False
162,0.0014810000000125,4.315789473684211,100.0,False
163,0.0023179999999456413,-0.9333333333333333,100.0,False
164,0.0013199999999642387,4.9411764705882355,100.0,False
165,0.001542999999969652,4.05,100.0,False
166,0.0013869999999656102,4.611111111111111,100.0,False
167,0.0011579999999753454,5.733333333333333,100.0,False
168,0.0011499999999955435,5.733333333333333,100.0,False
169,0.0015260000000125729,4.05,100.0,False
170,0.0013060000000564287,4.9411764705882355,100.0,False
171,0.0012310000000184118,5.3125,100.0,False
