episode,length,time,reward,delta
0,30.0,0.003535000000056243,0.0,6.145368783842071e-05
1,9.0,0.0010070000000723667,0.0,-0.00018213404806655532
2,41.0,0.0045509999999922,0.0,-0.0001639206432598998
3,29.0,0.0027750000001560693,0.0,-0.00015036570595440752
4,40.0,0.004175999999915803,0.0,0.00041380936649884474
5,26.0,0.004885999999942214,0.0,-4.0112579686905816e-05
6,11.0,0.0015059999998356943,0.0,-0.00013532913535896677
7,14.0,0.0027330000000347354,0.0,-0.00021925047469407337
8,16.0,0.0020430000001852022,0.0,-7.659204828890163e-05
9,41.0,0.003809999999930369,0.0,-8.956884702328587e-05
10,166.0,0.02600799999981973,0.0,5.380894494588014e-05
11,33.0,0.0035689999999704014,0.0,-2.877920680119145e-06
12,12.0,0.0017350000000533328,0.0,-0.00019732542722466606
13,58.0,0.007740000000012515,0.0,3.69165733565916e-05
14,14.0,0.0016200000000026193,0.0,-0.0003992183316276431
15,22.0,0.0022360000000389846,0.0,9.917320151724379e-06
16,31.0,0.00702699999987999,0.0,4.46419052792436e-05
17,30.0,0.0033900000000812724,0.0,-0.0001509118057018634
18,60.0,0.0070069999999304855,0.0,-0.0002966479291503294
19,88.0,0.012199000000009619,0.0,-0.0003111830965726324
20,62.0,0.005901000000221757,0.0,-0.00029870149226500443
21,27.0,0.0036909999998897547,0.0,6.795461938993144e-05
22,36.0,0.00818400000002839,0.0,7.39633996465483e-05
23,42.0,0.0044060000000172295,0.0,3.322491602093249e-05
24,31.0,0.006118999999898733,0.0,-0.00020885017647253256
25,67.0,0.006863000000066677,0.0,2.6500835927968387e-07
26,27.0,0.002897999999959211,0.0,0.0001297559310897867
27,43.0,0.0032850000000053114,0.0,1.5603255694928656e-05
28,53.0,0.007221999999956097,0.0,-0.00032519197089713966
29,7.0,0.0011429999999563734,0.0,0.00012501503760493405
30,55.0,0.005659000000150627,0.0,1.404293012543579e-05
31,22.0,0.0017949999999018473,0.0,-0.00028006478691536914
32,9.0,0.0013289999999415159,0.0,0.00013345002412340305
33,40.0,0.004693000000088432,0.0,-0.00011779840847035575
