steps,time,reward,delta,converged
1,0.0011509999999361753,0.0,0,False
2,0.0013179999998556013,0.0,0,False
3,0.0014249999999265128,0.0,7.489882925513385e-05,False
4,0.007306999999855179,0.0,8.700919119570118e-05,False
5,0.00317100000006576,0.0,8.700919119570118e-05,False
6,0.001019999999925858,0.0,8.700919119570118e-05,False
7,0.0020260000001144363,0.0,8.700919119570118e-05,False
8,0.005038000000013199,0.0,8.700919119570118e-05,False
9,0.0013830000000325526,0.0,8.700919119570118e-05,False
10,0.001109000000042215,0.0,8.700919119570118e-05,False
11,0.00039100000003600144,0.0,8.700919119570118e-05,False
12,0.0008400000001529406,0.0,8.700919119570118e-05,False
13,0.001422000000047774,0.0,8.700919119570118e-05,False
14,0.002422000000024127,0.0,8.700919119570118e-05,False
15,0.003163000000085958,0.0,8.700919119570118e-05,False
16,0.006554999999934807,0.0,8.700919119570118e-05,False
17,0.001619000000118831,0.0,8.700919119570118e-05,False
18,0.004054999999880238,0.0,8.700919119570118e-05,False
19,0.0023500000002059096,0.0,8.700919119570118e-05,False
20,0.00348800000006122,0.0,8.700919119570118e-05,False
21,0.0021419999998215644,0.0,8.700919119570118e-05,False
22,0.0009179999999560096,0.0,8.700919119570118e-05,False
23,0.0011529999999311258,0.0,8.700919119570118e-05,False
24,0.003052999999908934,0.0,8.700919119570118e-05,False
25,0.0031779999999344,0.0,8.700919119570118e-05,False
26,0.0018010000001140725,0.0,8.700919119570118e-05,False
27,0.0033189999999194697,0.0,8.700919119570118e-05,False
28,0.003588000000036118,0.0,8.700919119570118e-05,False
29,0.0022389999999177235,0.0,8.700919119570118e-05,False
30,0.004558999999972002,0.0,8.700919119570118e-05,False
31,0.0029540000000451982,0.0,8.700919119570118e-05,False
32,0.0012019999999210995,0.0,8.700919119570118e-05,False
33,0.0020810000000892614,0.0,8.700919119570118e-05,False
34,0.0023690000000442524,0.0,8.700919119570118e-05,False
35,0.004973000000063621,0.0,8.700919119570118e-05,False
36,0.00179100000013932,0.0,8.700919119570118e-05,False
37,0.004813999999896623,0.0,8.700919119570118e-05,False
38,0.000555999999960477,0.0,8.700919119570118e-05,False
39,0.003412000000025728,0.0,8.700919119570118e-05,False
40,0.0018989999998666462,0.0,8.700919119570118e-05,False
41,0.0016739999998662825,0.0,8.700919119570118e-05,False
42,0.004716999999800464,0.0,8.700919119570118e-05,False
43,0.004084999999804495,0.0,8.700919119570118e-05,False
44,0.0020039999999426072,0.0,8.700919119570118e-05,False
45,0.002220999999963169,0.0,8.700919119570118e-05,False
46,0.0056320000001051085,0.0,8.700919119570118e-05,False
47,0.0010099999999511056,0.0,8.700919119570118e-05,False
48,0.00634000000013657,0.0,8.700919119570118e-05,False
49,0.0012059999999110005,0.0,8.700919119570118e-05,False
50,0.0025659999998879357,0.0,8.700919119570118e-05,False
51,0.001600999999936903,0.0,8.700919119570118e-05,False
52,0.006956000000172935,0.0,8.700919119570118e-05,False
53,0.0013530000001082954,0.0,8.700919119570118e-05,False
54,0.001234000000067681,0.0,8.700919119570118e-05,False
55,0.0035980000000108703,0.0,8.700919119570118e-05,False
56,0.005751999999802138,0.0,8.700919119570118e-05,False
57,0.0069149999999353895,0.0,8.700919119570118e-05,False
58,0.0033780000001115695,0.0,8.700919119570118e-05,False
59,0.005300000000033833,0.0,8.700919119570118e-05,False
60,0.002142000000048938,0.0,8.700919119570118e-05,False
61,0.001006999999844993,0.0,8.700919119570118e-05,False
62,0.0009939999999915017,0.0,8.700919119570118e-05,False
63,0.0020110000000386208,0.0,8.700919119570118e-05,False
64,0.005678999999872758,0.0,8.700919119570118e-05,False
65,0.0032450000001063017,0.0,8.700919119570118e-05,False
66,0.001408999999966909,0.0,8.700919119570118e-05,False
67,0.002419000000145388,0.0,8.700919119570118e-05,False
68,0.003993000000036773,0.0,8.700919119570118e-05,False
69,0.0016459999999369757,0.0,8.700919119570118e-05,False
70,0.0035109999998894637,0.0,8.700919119570118e-05,False
71,0.004042000000026746,0.0,8.700919119570118e-05,False
72,0.0018299999999271677,0.0,8.700919119570118e-05,False
73,0.0030719999999746506,0.0,8.700919119570118e-05,False
74,0.0028339999998934218,0.0,8.700919119570118e-05,False
75,0.00041899999996530823,0.0,8.700919119570118e-05,False
76,0.0024909999999636057,0.0,8.700919119570118e-05,False
77,0.0022509999998874264,0.0,8.700919119570118e-05,False
78,0.0010519999998450658,0.0,8.700919119570118e-05,False
79,0.0009959999999864522,0.0,8.700919119570118e-05,False
80,0.0024900000000798173,0.0,8.700919119570118e-05,False
81,0.0016319999999723223,0.0,8.700919119570118e-05,False
82,0.004972000000179833,0.0,8.700919119570118e-05,False
83,0.001679999999851134,0.0,8.700919119570118e-05,False
84,0.0009420000001227891,0.0,8.700919119570118e-05,False
85,0.002437999999983731,0.0,8.700919119570118e-05,False
86,0.0007729999999810389,0.0,8.700919119570118e-05,False
87,0.0009420000001227891,0.0,8.700919119570118e-05,False
88,0.002330000000029031,0.0,8.700919119570118e-05,False
89,0.00047100000006139453,0.0,8.700919119570118e-05,False
90,0.004419999999981883,0.0,8.700919119570118e-05,False
91,0.0038050000000566797,0.0,8.700919119570118e-05,False
92,0.005188000000089232,0.0,8.700919119570118e-05,False
93,0.0010700000000269938,0.0,8.700919119570118e-05,False
94,0.005951999999979307,0.0,8.700919119570118e-05,False
95,0.0010910000000876607,0.0,8.700919119570118e-05,False
96,0.004106000000092536,0.0,8.700919119570118e-05,False
97,0.007131000000072163,0.0,8.700919119570118e-05,False
98,0.0009589999999661813,0.0,8.700919119570118e-05,False
99,0.0019089999998413987,0.0,8.700919119570118e-05,False
100,0.0007470000000466825,0.0,8.700919119570118e-05,False
101,0.0048749999998563,0.0,8.700919119570118e-05,False
102,0.007967999999891617,0.0,8.700919119570118e-05,False
103,0.0006049999999504507,0.0,8.700919119570118e-05,False
104,0.0016279999999824213,0.0,8.700919119570118e-05,False
105,0.003330000000005384,0.0,8.700919119570118e-05,False
106,0.004055000000107611,0.0,8.700919119570118e-05,False
107,0.0018540000000939472,0.0,8.700919119570118e-05,False
108,0.006495000000086293,0.0,8.700919119570118e-05,False
109,0.0012389999999413703,0.0,8.700919119570118e-05,False
110,0.00212399999986701,0.0,8.700919119570118e-05,False
111,0.0006659999999101274,0.0,8.700919119570118e-05,False
112,0.003776000000016211,0.0,8.700919119570118e-05,False
113,0.0006720000001223525,0.0,8.700919119570118e-05,False
114,0.010193000000072061,0.0,8.700919119570118e-05,False
115,0.003367000000025655,0.0,8.700919119570118e-05,False
116,0.001220999999986816,0.0,8.700919119570118e-05,False
117,0.004492000000027474,0.0,8.700919119570118e-05,False
118,0.0019130000000586733,0.0,8.700919119570118e-05,False
119,0.0018270000000484288,0.0,8.700919119570118e-05,False
120,0.0005899999998746353,0.0,8.700919119570118e-05,False
121,0.0011160000001382286,0.0,8.700919119570118e-05,False
122,0.0009419999998954154,0.0,8.700919119570118e-05,False
123,0.003072999999858439,0.0,8.700919119570118e-05,False
124,0.004645999999866035,0.0,8.700919119570118e-05,False
125,0.0009820000000217988,0.0,8.700919119570118e-05,False
126,0.0013410000001385924,0.0,8.700919119570118e-05,False
127,0.004093000000011671,0.0,8.700919119570118e-05,False
128,0.0031229999999595748,0.0,8.700919119570118e-05,False
129,0.0018989999998666462,0.0,8.700919119570118e-05,False
130,0.0014240000000427244,0.0,8.700919119570118e-05,False
