episode,length,time,reward,delta
0,500.0,0.09622199999989789,-2481.0,-0.23383064844898227
1,500.0,0.07903399999997873,-2184.0,-0.20739150536775997
2,180.0,0.027406999999925574,-377.0,99.99991758894825
3,97.0,0.0174850000000788,-195.0,49.99995879447412
4,199.0,0.03356800000005933,-495.0,24.999979397237055
5,63.0,0.009049000000004526,-62.0,12.499989698618535
6,44.0,0.006434000000012929,-43.0,6.24999484930926
7,191.0,0.028880999999955748,-388.0,3.1249974246546373
8,25.0,0.004090000000019245,75.0,1.5624987123273257
9,28.0,0.0037189999999327483,72.0,0.7812493561636558
10,26.0,0.005224999999995816,74.0,0.390624678081835
11,29.0,0.004027999999948406,71.0,0.1953123390409104
12,22.0,0.003979999999955908,78.0,0.09765616952044809
13,31.0,0.004236000000105378,69.0,0.04882808476021694
14,29.0,0.005274999999983265,71.0,0.024414042380115575
15,16.0,0.002233000000046559,84.0,0.012207021190064893
16,37.0,0.0054810000000315995,63.0,0.006103510595025341
17,19.0,0.003794000000084452,81.0,0.003051755297505565
18,16.0,0.0021139999998922576,84.0,0.001525877648745677
19,21.0,0.0028949999999667853,79.0,0.0007629388243657331
20,43.0,0.008067999999980202,-42.0,0.00038146941217576114
21,15.0,0.001592999999957101,85.0,0.000190734706094986
22,18.0,0.002605000000016844,82.0,9.536735304038757e-05
23,14.0,0.0046589999999469,86.0,4.768367652729921e-05
24,16.0,0.002769000000057531,84.0,2.384183825654418e-05
25,16.0,0.0024369999999862557,84.0,1.1920919135377517e-05
26,17.0,0.00236599999993814,83.0,5.960459574794186e-06
27,14.0,0.004501000000004751,86.0,2.9802297802916655e-06
28,15.0,0.002053000000046268,85.0,1.4901148830404054e-06
29,16.0,0.002537999999958629,84.0,7.450574486256301e-07
30,14.0,0.002258999999980915,86.0,3.725287314182424e-07
31,27.0,0.00437499999998181,-26.0,1.8626435860369384e-07
32,16.0,0.0017690000000811779,84.0,9.313218640727428e-08
33,16.0,0.001760999999987689,84.0,4.656608609820978e-08
34,16.0,0.003145000000017717,84.0,2.3283050154532248e-08
35,14.0,0.0027549999999791908,86.0,1.1641517971838766e-08
36,16.0,0.002288000000021384,84.0,5.8207518804920255e-09
37,14.0,0.0019999999999527063,86.0,2.910368834818655e-09
38,14.0,0.0017200000000912041,86.0,1.45517731198197e-09
39,14.0,0.0017010000000254877,86.0,7.275815505636274e-10
40,14.0,0.0031840000000329383,86.0,3.637836698544561e-10
41,44.0,0.0061670000000049185,-43.0,1.8188472949987045e-10
42,19.0,0.003061999999999898,81.0,9.093525932257762e-11
43,18.0,0.0025289999999813517,82.0,4.546052423393121e-11
44,14.0,0.0018619999999600623,86.0,2.2723156689608004e-11
45,16.0,0.0022950000000037107,84.0,1.1354472917446401e-11
46,16.0,0.002863999999931366,84.0,5.6701310313655995e-12
47,17.0,0.0023029999999835127,83.0,2.8279600883251987e-12
48,16.0,0.002591999999935979,84.0,1.4068746168049984e-12
49,16.0,0.0035440000000335203,84.0,6.963318810448982e-13
50,48.0,0.006186999999954423,-47.0,3.552713678800501e-13
51,15.0,0.00458400000002257,85.0,1.8474111129762605e-13
52,14.0,0.0016579999999066786,86.0,9.947598300641403e-14
53,14.0,0.0019980000000714426,86.0,4.263256414560601e-14
54,14.0,0.0024559999999382853,86.0,1.4210854715202004e-14
55,16.0,0.002322000000049229,84.0,1.4210854715202004e-14
56,14.0,0.0018330000000332802,86.0,1.4210854715202004e-14
57,14.0,0.0020379999999704523,86.0,1.4210854715202004e-14
