episode,length,time,reward,delta
0,500.0,0.03585600000002387,-2382.0,-0.7736383010584675
1,500.0,0.04106100000001334,-1986.0,-0.8941972027741213
2,500.0,0.03491800000000467,-1887.0,-0.49815362482709524
3,423.0,0.03005999999999176,-2006.0,100.0
4,500.0,0.04190499999998565,-2481.0,-0.2135992368010431
5,500.0,0.03847899999999527,-2481.0,-0.13421825631674178
6,500.0,0.03472399999998288,-2283.0,-0.16521782731842727
7,500.0,0.03508199999998851,-2481.0,-0.6390899999999999
8,132.0,0.009230000000002292,-329.0,90.0
9,172.0,0.012900999999999385,-468.0,81.0
10,192.0,0.014056000000039148,-488.0,72.9
11,229.0,0.016022000000020853,-921.0,65.61
12,122.0,0.0084730000000377,-220.0,59.049
13,166.0,0.01148200000000088,-561.0,53.1441
14,170.0,0.011716999999975997,-664.0,47.82969
15,58.0,0.004113000000018019,-57.0,43.046721
16,180.0,0.012429999999994834,-872.0,38.7420489
17,128.0,0.00901499999997668,-721.0,34.86784401
18,19.0,0.0013850000000275031,81.0,31.381059609000005
19,26.0,0.0018640000000118562,74.0,28.2429536481
20,208.0,0.015202999999985423,-702.0,25.41865828329
21,21.0,0.001553999999998723,79.0,22.876792454961006
22,85.0,0.006001999999966756,-84.0,20.589113209464898
23,24.0,0.0018059999999877618,76.0,18.530201888518405
24,25.0,0.0018499999999903594,-24.0,16.677181699666562
25,72.0,0.005109000000004471,-71.0,15.0094635296999
26,47.0,0.003368999999963762,53.0,13.50851717672991
27,51.0,0.0036790000000337386,-149.0,12.157665459056915
28,148.0,0.010388999999975113,-741.0,10.94189891315122
29,50.0,0.003543999999976677,-49.0,9.847709021836096
30,23.0,0.001679000000024189,77.0,8.862938119652483
31,24.0,0.0017489999999611427,76.0,7.976644307687238
32,95.0,0.006686999999999443,-292.0,7.178979876918518
33,17.0,0.001255000000014661,83.0,6.461081889226662
34,37.0,0.002644999999972697,63.0,5.8149737003039945
35,48.0,0.003404000000045926,52.0,5.233476330273589
36,23.0,0.0016749999999774445,77.0,4.710128697246233
37,27.0,0.001958999999999378,73.0,4.239115827521616
