steps,time,reward,delta,converged
1,0.004836000000011609,0.578125,100.0,False
2,0.0397440000000131,-3.37125748502994,100.0,False
3,0.03487400000000207,-2.3832335329341316,100.0,False
4,0.03529700000001412,-1.9880239520958083,100.0,False
5,0.03488899999999262,-2.18562874251497,100.0,False
6,0.03825100000000248,-2.18562874251497,100.0,False
7,0.034046000000017784,-2.18562874251497,100.0,False
8,0.03479600000000005,-2.18562874251497,100.0,False
9,0.040045000000020536,-2.18562874251497,100.0,False
10,0.037532999999996264,-2.18562874251497,100.0,False
11,0.034567000000009784,-1.9880239520958083,100.0,False
12,0.03388999999998532,-2.3832335329341316,100.0,False
13,0.03443500000000199,-1.7904191616766467,100.0,False
14,0.03629500000002395,-1.7904191616766467,100.0,False
15,0.03442100000000892,-2.18562874251497,100.0,False
16,0.0348019999999849,-1.592814371257485,100.0,False
17,0.034013000000015836,-1.9880239520958083,100.0,False
18,0.0346980000000201,-1.7904191616766467,100.0,False
19,0.034110999999995784,-1.7904191616766467,100.0,False
20,0.03411399999998821,-1.7904191616766467,100.0,False
21,0.03866999999999621,-2.18562874251497,100.0,False
22,0.034986000000003514,-1.7904191616766467,100.0,False
23,0.03391799999999989,-1.592814371257485,100.0,False
24,0.033829000000025644,-2.3832335329341316,100.0,False
25,0.03462799999999788,-1.7904191616766467,100.0,False
26,0.03426999999999225,-1.592814371257485,100.0,False
27,0.03438500000001454,-1.592814371257485,100.0,False
28,0.035162000000013904,-1.7904191616766467,100.0,False
29,0.034141000000005306,-1.3952095808383234,100.0,False
30,0.03398200000000884,-1.7904191616766467,100.0,False
31,0.034784000000001924,-1.9880239520958083,100.0,False
32,0.03447500000001469,-1.592814371257485,100.0,False
33,0.03405799999998749,-1.592814371257485,100.0,False
34,0.03493500000001859,-1.592814371257485,100.0,False
35,0.03606199999998694,-1.592814371257485,100.0,False
36,0.03432300000000055,-1.7904191616766467,100.0,False
37,0.03451100000000906,-1.1976047904191616,100.0,False
38,0.03376599999998575,-1.592814371257485,100.0,False
39,0.033824000000009846,-1.592814371257485,100.0,False
40,0.04290000000000305,-1.1976047904191616,100.0,False
41,0.03513200000000438,-1.0,100.0,False
42,0.036408000000022867,-1.0,100.0,False
43,0.035139999999984184,-1.0,100.0,False
44,0.03442400000000134,-1.1976047904191616,100.0,False
45,0.037272999999999,-1.1976047904191616,100.0,False
46,0.036335999999977275,-1.0,100.0,False
47,0.036391000000008944,-1.0,100.0,False
48,0.037181000000003905,-1.0,100.0,False
