episode,length,time,reward,delta
0,500.0,0.04994300000001317,-2283.0,-0.7188519414209076
1,500.0,0.047911999999996624,-2184.0,-0.8893100724492495
2,500.0,0.04249699999999734,-1788.0,-0.3626699769184947
3,500.0,0.039791000000008125,-1788.0,-0.12331678121594547
4,500.0,0.06102599999999825,-2283.0,-0.24680020397106928
5,500.0,0.05632299999999191,-2283.0,-48.32551807289656
6,500.0,0.05226799999999798,-1788.0,-0.11210174248686844
7,220.0,0.018099000000006527,-516.0,100.00012089130531
8,395.0,0.030394000000001142,-1681.0,90.00010880217478
9,291.0,0.02663999999998623,-983.0,81.00009792195729
10,216.0,0.019180000000005748,-710.0,72.90008812976157
11,298.0,0.028695999999996502,-990.0,65.61007931678542
12,97.0,0.007124000000004571,-96.0,59.04907138510687
13,208.0,0.014930000000020982,-900.0,53.14416424659618
14,170.0,0.01201199999999858,-565.0,47.829747821936564
15,277.0,0.022751999999996997,-969.0,43.04677303974291
16,149.0,0.014201999999983173,-346.0,38.742095735768615
17,50.0,0.004134999999990896,-49.0,34.86788616219175
18,80.0,0.011344000000008236,-178.0,31.38109754597258
19,149.0,0.012617000000005874,-544.0,28.242987791375327
20,17.0,0.0012729999999976371,83.0,25.41868901223779
21,174.0,0.012116000000020222,-668.0,22.876820111014013
22,72.0,0.005099999999998772,-269.0,20.589138099912617
23,135.0,0.009484999999983756,-431.0,18.53022428992135
24,40.0,0.002859000000000833,60.0,16.677201860929216
25,64.0,0.004652000000021417,-261.0,15.009481674836294
26,25.0,0.001834999999999809,75.0,13.508533507352666
27,48.0,0.003375000000005457,-47.0,12.157680156617403
28,150.0,0.011590999999981477,-644.0,10.941912140955665
29,21.0,0.0015720000000101209,79.0,9.847720926860106
30,42.0,0.0030409999999960746,58.0,8.862948834174091
31,84.0,0.007382000000006883,-182.0,7.976653950756685
32,18.0,0.0029629999999940537,82.0,7.178988555681016
33,36.0,0.007021000000008826,64.0,6.4610897001129075
34,41.0,0.0029609999999991032,59.0,5.814980730101624
35,14.0,0.0010640000000137206,86.0,5.233482657091457
36,18.0,0.0013650000000211548,82.0,4.7101343913823115
37,66.0,0.004905000000007931,-65.0,4.239120952244079
38,20.0,0.0015340000000207965,80.0,3.8152088570196696
39,27.0,0.0029120000000091295,73.0,3.4336879713176955
40,19.0,0.0015029999999853771,81.0,3.0903191741859217
41,44.0,0.00332000000000221,56.0,2.781287256767328
42,17.0,0.004458000000028051,83.0,2.503158531090591
43,19.0,0.004451000000017302,81.0,2.2528426779815334
44,17.0,0.0013479999999788106,83.0,2.0275584101833743
45,22.0,0.0019100000000094042,78.0,1.824802569165044
46,19.0,0.0014040000000079544,81.0,1.6423223122485382
47,26.0,0.0020120000000076743,-25.0,1.4780900810236801
48,26.0,0.0019069999999885567,74.0,1.3302810729213093
49,28.0,0.0021679999999832944,72.0,1.1972529656291755
50,26.0,0.0018980000000112796,74.0,1.0775276690662565
51,48.0,0.003465999999974656,-47.0,0.969774902159628
52,18.0,0.0013329999999882602,-17.0,0.8727974119436652
53,18.0,0.001337000000006583,82.0,0.7855176707493001
54,39.0,0.003507999999982303,61.0,0.706965903674373
55,22.0,0.0016909999999938918,78.0,0.6362693133069399
56,18.0,0.0017449999999996635,82.0,0.5726423819762516
57,41.0,0.006757999999990716,-40.0,0.5153781437786193
58,32.0,0.003375000000005457,68.0,0.46384032940075315
59,28.0,0.002028999999993175,72.0,0.41745629646068494
60,16.0,0.0011920000000031905,84.0,0.3757106668146122
61,19.0,0.001406000000002905,81.0,0.3381396001331467
62,19.0,0.0017069999999819174,81.0,0.30432564011982777
63,14.0,0.001471000000009326,86.0,0.2738930761078393
64,18.0,0.0013369999999781612,82.0,0.2465037684970497
65,23.0,0.0016850000000090404,77.0,0.2218533916473433
66,20.0,0.001886000000013155,80.0,0.19966805248260755
67,17.0,0.0015610000000094715,83.0,0.17970124723434822
68,17.0,0.0012959999999964111,83.0,0.16173112251091482
69,23.0,0.0016770000000008167,77.0,0.14555801025981907
