episode,length,time,reward,delta
0,421.0,0.042215000000055625,-1608.0,100.0
1,500.0,0.04317300000002433,-1986.0,-0.19341100396591182
2,500.0,0.03950699999995777,-1590.0,-1.1475
3,61.0,0.007410000000049877,-60.0,50.0
4,221.0,0.016673999999966327,-616.0,25.0
5,31.0,0.002253999999993539,69.0,12.5
6,45.0,0.003266000000053282,-44.0,6.25
7,18.0,0.0013460000000122818,82.0,3.125
8,34.0,0.002479999999991378,66.0,1.5625
9,30.0,0.0022989999999936117,-29.0,0.78125
10,48.0,0.0034279999999853317,52.0,0.390625
11,88.0,0.006311999999979889,-186.0,0.1953125
12,21.0,0.0015620000000353684,79.0,0.09765625
13,170.0,0.012376000000017484,-268.0,0.048828125
14,20.0,0.0014830000000074506,80.0,0.0244140625
15,18.0,0.0013440000000173313,82.0,0.01220703125
16,21.0,0.0015539999999418797,79.0,0.006103515625
17,16.0,0.0012649999999894135,84.0,0.0030517578125
18,33.0,0.0023780000000215296,-131.0,0.00152587890625
19,18.0,0.001330000000052678,82.0,0.000762939453125
20,22.0,0.0016130000000202926,78.0,0.0003814697265625
21,16.0,0.001722999999969943,84.0,0.00019073486328125
22,15.0,0.0011549999999260763,85.0,9.5367431640625e-05
23,14.0,0.0010650000000396176,86.0,4.76837158203125e-05
24,15.0,0.0011520000000473374,85.0,2.384185791015625e-05
25,15.0,0.0011350000000902583,85.0,1.1920928955078125e-05
26,14.0,0.0011900000000650834,86.0,5.9604644775390625e-06
27,14.0,0.0010559999999486536,86.0,2.9802322387695312e-06
28,14.0,0.0010560000000623404,86.0,1.4901161193847656e-06
29,18.0,0.0013310000000501532,82.0,7.450580596923828e-07
30,62.0,0.004592999999999847,-61.0,3.725290298461914e-07
31,14.0,0.0010859999999865977,86.0,1.862645149230957e-07
32,14.0,0.0012729999999692154,86.0,9.313225746154785e-08
33,26.0,0.0018969999999853826,-25.0,4.6566128730773926e-08
34,14.0,0.0011869999999589709,86.0,2.3283064365386963e-08
35,14.0,0.0010660000000370928,86.0,1.1641532182693481e-08
36,15.0,0.0011220000000093933,85.0,5.820766091346741e-09
37,16.0,0.0011819999999715947,84.0,2.9103830456733704e-09
38,18.0,0.0013280000000577274,82.0,1.4551915228366852e-09
39,67.0,0.005050000000096588,-165.0,7.275957614183426e-10
40,25.0,0.0018079999999827123,-24.0,3.637978807091713e-10
41,14.0,0.001044999999976426,86.0,1.8189894035458565e-10
42,42.0,0.0031089999999949214,-41.0,9.094947017729282e-11
43,14.0,0.0010569999999461288,86.0,4.547473508864641e-11
44,14.0,0.0010489999999663269,86.0,2.2737367544323206e-11
45,18.0,0.0013290000000552027,82.0,1.1368683772161603e-11
46,15.0,0.0011610000000246146,85.0,5.6843418860808015e-12
47,14.0,0.0010529999999562278,86.0,2.8421709430404007e-12
48,14.0,0.0010499999999638021,86.0,1.4210854715202004e-12
49,17.0,0.00125100000002476,83.0,7.105427357601002e-13
50,14.0,0.001046000000087588,86.0,3.552713678800501e-13
51,14.0,0.0010469999999713764,86.0,1.7053025658242404e-13
52,14.0,0.0013699999999516876,86.0,8.526512829121202e-14
53,14.0,0.0010669999999208812,86.0,4.263256414560601e-14
54,14.0,0.0010509999999612774,86.0,2.842170943040401e-14
55,14.0,0.0010529999999562278,86.0,1.4210854715202004e-14
56,18.0,0.0013350000000400541,82.0,0.0
57,31.0,0.0026110000000016953,-129.0,0.0
58,14.0,0.0010570000000598156,86.0,0.0
59,14.0,0.00105400000006739,86.0,0.0
60,14.0,0.0010490000000800137,86.0,0.0
61,27.0,0.002308999999968364,-26.0,0.0
62,14.0,0.0010680000000320433,86.0,0.0
63,15.0,0.001125000000001819,85.0,0.0
64,27.0,0.0019510000000764194,-26.0,0.0
65,25.0,0.0021940000000313375,-24.0,0.0
66,17.0,0.0012770000000728032,83.0,0.0
67,14.0,0.001238000000057582,86.0,0.0
68,14.0,0.001057999999943604,86.0,0.0
69,16.0,0.0011929999999438223,-15.0,0.0
70,14.0,0.0011969999999337233,86.0,0.0
71,17.0,0.0013119999999844367,83.0,0.0
72,14.0,0.0011859999999614956,86.0,0.0
73,16.0,0.0013450000000148066,84.0,0.0
74,19.0,0.0015620000000353684,81.0,0.0
75,15.0,0.0012450000000399086,-14.0,0.0
76,14.0,0.0010609999999360298,86.0,0.0
77,14.0,0.0010509999999612774,86.0,0.0
78,14.0,0.0010490000000800137,86.0,0.0
79,16.0,0.001192000000060034,84.0,0.0
80,14.0,0.0010469999999713764,86.0,0.0
81,17.0,0.0013950000000022555,83.0,0.0
82,14.0,0.0010809999999992215,86.0,0.0
83,14.0,0.0010599999999385545,86.0,0.0
84,14.0,0.0010589999999410793,86.0,0.0
85,14.0,0.0010629999999309803,86.0,0.0
86,17.0,0.0013040000000046348,83.0,0.0
87,14.0,0.0010620000000471919,86.0,0.0
88,14.0,0.0010590000000547661,86.0,0.0
89,16.0,0.001196000000049935,84.0,0.0
