episode,length,time,reward,delta
0,57.0,0.006202999999914027,0.0,-0.00036078478032534336
1,42.0,0.0037559999998393323,0.0,-0.0003213207366471034
2,73.0,0.008870999999999185,0.0,-0.00016707525944603351
3,22.0,0.0017050000001290755,0.0,-5.081450653878874e-05
4,54.0,0.004272000000128173,0.0,-0.00031222514939766586
5,8.0,0.0010339999998905114,0.0,-8.224079522111297e-05
6,34.0,0.003271000000040658,0.0,-0.0004875835680622361
7,16.0,0.0012950000000273576,0.0,-4.11203976105565e-05
8,17.0,0.001408999999966909,0.0,-0.000593601843110086
9,23.0,0.001883000000134416,0.0,-2.5407253269394385e-05
10,50.0,0.003927999999859821,0.0,-2.0560198805278236e-05
11,8.0,0.0009250000000520231,0.0,-1.2703626634697206e-05
12,56.0,0.004573999999820444,0.0,1.2699430155728062e-06
13,13.0,0.0013109999999869615,0.0,-0.0004747889823729153
14,85.0,0.00895700000000943,0.0,-0.0007061303493584501
15,12.0,0.001113000000032116,0.0,6.349715077864167e-07
16,42.0,0.004978999999821099,0.0,-0.00043824678774750947
17,44.0,0.004005999999890264,0.0,-0.0001469209214547743
18,7.0,0.000666000000137501,0.0,3.174857538931948e-07
19,25.0,0.002310000000079526,0.0,-0.000312485913403032
20,23.0,0.0019079999999576103,0.0,0.0001159509312625775
21,50.0,0.003864000000021406,0.0,3.985036578807444e-06
22,53.0,0.006380999999919368,0.0,-7.346046072738717e-05
23,172.0,0.013680000000022119,0.0,0.00011830721089652656
24,66.0,0.005344999999806532,0.0,1.676885253812599e-05
25,16.0,0.001214000000118176,0.0,-3.67302303636936e-05
26,32.0,0.004424999999855572,0.0,0.00011983656255478778
27,63.0,0.004746000000068307,0.0,0.0001888162398634587
28,75.0,0.007100999999920532,0.0,3.041633971797924e-05
29,46.0,0.003934999999955835,0.0,1.992518289403722e-06
30,8.0,0.0006919999998444837,0.0,0.0001474110088693928
31,24.0,0.0036070000001018343,0.0,0.00015879933562489945
32,23.0,0.001948999999967782,0.0,0.00013968015797173098
33,22.0,0.0018119999999726133,0.0,-0.0002147668023139055
34,48.0,0.00494299999991199,0.0,-0.0006144741509286311
35,20.0,0.0018460000001141452,0.0,0.00013261420934628936
36,23.0,0.002261999999973341,0.0,-1.9735333516161845e-05
37,44.0,0.003660000000081709,0.0,-0.0007314004564434681
38,47.0,0.0035639999998693384,0.0,0.00019898872869351277
39,61.0,0.005306000000018685,0.0,-0.00040319105615241107
40,11.0,0.0014690000000427972,0.0,8.384426269062968e-06
41,71.0,0.005559000000175729,0.0,6.144848919232727e-05
42,4.0,0.0004500000000007276,0.0,0.000152545853469543
43,12.0,0.001117000000022017,0.0,0.00013339680812919717
44,10.0,0.0009849999999005377,0.0,3.072424459616365e-05
45,86.0,0.007074000000102387,0.0,9.96259144701861e-07
46,22.0,0.0025740000000951113,0.0,2.671873437180887e-06
47,61.0,0.004783999999972366,0.0,-0.0003353265286745121
48,30.0,0.002823000000034881,0.0,0.0001760854966017094
49,37.0,0.0034160000000156288,0.0,8.334990593811817e-05
50,12.0,0.001220999999986816,0.0,0.00016907291269109575
51,51.0,0.0038409999999657884,0.0,1.2384084513055891e-05
52,9.0,0.001320999999961714,0.0,0.00014532253714286258
53,31.0,0.002658999999994194,0.0,1.5362122298081838e-05
54,24.0,0.0021679999999832944,0.0,4.167495296905909e-05
55,16.0,0.0014059999998607964,0.0,0.00018831503369269728
56,14.0,0.0026890000001458247,0.0,0.00018553112346606112
57,22.0,0.0017680000000837026,0.0,7.162286740326461e-05
58,13.0,0.0011620000000220898,0.0,9.415751684634864e-05
59,32.0,0.003570999999965352,0.0,0.00017736600164459707
60,29.0,0.0027039999999942665,0.0,-0.0003791317254687366
61,80.0,0.005908999999974185,0.0,-0.00013604796389766525
62,42.0,0.003940000000056898,0.0,0.00014249515127516156
63,54.0,0.004214999999931024,0.0,3.581143370163232e-05
64,9.0,0.0010859999999865977,0.0,0.0001458215570748637
65,37.0,0.0033359999999902357,0.0,4.707875842317432e-05
66,45.0,0.003376000000116619,0.0,-0.0002181633732793182
67,10.0,0.0007919999998193816,0.0,7.124757563758079e-05
68,27.0,0.0033969999999499123,0.0,0.00024751395819292766
69,11.0,0.0008569999999963329,0.0,2.083747648452957e-05
70,10.0,0.0009709999999358843,0.0,0.0001361167641046462
71,29.0,0.0024819999998726416,0.0,3.562378781879041e-05
72,20.0,0.002019999999902211,0.0,6.805838205232309e-05
73,13.0,0.0012280000000828295,0.0,3.402919102616153e-05
74,43.0,0.003106999999999971,0.0,0.0001836383361048477
75,21.0,0.0015760000001137087,0.0,0.00010976157737837141
76,19.0,0.0015989999999419524,0.0,7.175271537672163e-05
77,15.0,0.0011750000001029548,0.0,5.795775779358396e-05
78,36.0,0.002707000000100379,0.0,0.00011600366394636579
79,9.0,0.0010969999998451385,0.0,0.00018524605101907533
80,22.0,0.002083000000084212,0.0,5.48807886891857e-05
81,9.0,0.0011449999999513238,0.0,0.00012691072307076439
82,31.0,0.0027840000000196596,0.0,9.387800167560617e-05
83,15.0,0.0028279999999085703,0.0,0.0001711807462725226
84,7.0,0.0006149999999252032,0.0,8.559037313626128e-05
85,5.0,0.00044100000013713725,0.0,0.00011165342114956963
86,66.0,0.00575499999990825,0.0,0.00010962966594246546
87,15.0,0.0015169999999216088,0.0,8.734126062825981e-05
88,16.0,0.0013550000001032458,0.0,0.00012390865806114273
89,15.0,0.0011449999999513238,0.0,0.00010322482679505257
90,16.0,0.001209000000017113,0.0,4.693900083780307e-05
91,5.0,0.0008240000001933367,0.0,0.0001305037480223103
92,22.0,0.001993999999967855,0.0,6.790184689410041e-06
93,77.0,0.0061010000001715525,0.0,6.192042256527946e-06
94,46.0,0.003848000000061802,0.0,0.00013375132348719684
95,13.0,0.0012040000001434237,0.0,0.00016404878099916885
96,7.0,0.0007709999999860884,0.0,8.202439049958442e-05
97,65.0,0.0076639999999770225,0.0,4.101219524979221e-05
98,37.0,0.0034069999999246647,0.0,2.0506097624896092e-05
99,59.0,0.005800000000135697,0.0,9.181916805242385e-05
100,7.0,0.0006809999999859428,0.0,0.00010263782499827254
101,32.0,0.0023980000000847213,0.0,-0.0002716671049874589
102,32.0,0.002555000000029395,0.0,-0.00025417284247610726
103,17.0,0.0018500000001040462,0.0,6.687566174359841e-05
104,37.0,0.003513000000111788,0.0,3.343783087179922e-05
105,23.0,0.002383999999892694,0.0,0.00020154868653961405
