step,reward,mean,median,std,max,min
0,5.733333333333333,5.733333333333333,5.733333333333333,0.0,5.733333333333333,5.733333333333333
1,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
2,-1.0,1.2444444444444445,-1.0,3.17412377332628,5.733333333333333,-1.0
3,-1.0,0.6833333333333333,-1.0,2.91561885940761,5.733333333333333,-1.0
4,5.733333333333333,1.6933333333333334,-1.0,3.298646186948013,5.733333333333333,-1.0
5,-1.0,1.2444444444444445,-1.0,3.17412377332628,5.733333333333333,-1.0
6,5.733333333333333,1.8857142857142857,-1.0,3.332135839322983,5.733333333333333,-1.0
7,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
8,5.733333333333333,2.740740740740741,5.733333333333333,3.345820232999685,5.733333333333333,-1.0
9,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
10,-1.0,2.0606060606060606,-1.0,3.3527259580619257,5.733333333333333,-1.0
11,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
12,-1.0,2.1076923076923078,-1.0,3.35669133609843,5.733333333333333,-1.0
13,-1.0,1.885714285714286,-1.0,3.332135839322983,5.733333333333333,-1.0
14,-1.0,1.6933333333333336,-1.0,3.2986461869480133,5.733333333333333,-1.0
15,5.733333333333333,1.9458333333333333,-1.0,3.3402610302190454,5.733333333333333,-1.0
16,-1.0,1.772549019607843,-1.0,3.313829909017319,5.733333333333333,-1.0
17,-1.0,1.6185185185185185,-1.0,3.282486678246683,5.733333333333333,-1.0
18,-1.0,1.4807017543859649,-1.0,3.2480010188809816,5.733333333333333,-1.0
19,5.733333333333333,1.6933333333333334,-1.0,3.298646186948013,5.733333333333333,-1.0
20,-1.0,1.565079365079365,-1.0,3.2698474341134687,5.733333333333333,-1.0
21,-1.0,1.4484848484848485,-1.0,3.2390409990002866,5.733333333333333,-1.0
22,-1.0,1.3420289855072465,-1.0,3.2069552642331467,5.733333333333333,-1.0
23,5.733333333333333,1.5250000000000001,-1.0,3.259760983057909,5.733333333333333,-1.0
24,-1.0,1.4240000000000002,-1.0,3.232,5.733333333333333,-1.0
25,5.733333333333333,1.5897435897435899,-1.0,3.275795319764167,5.733333333333333,-1.0
26,5.733333333333333,1.74320987654321,-1.0,3.308435593342177,5.733333333333333,-1.0
27,-1.0,1.6452380952380954,-1.0,3.2884624463069327,5.733333333333333,-1.0
28,5.733333333333333,1.7862068965517244,-1.0,3.3162495231394384,5.733333333333333,-1.0
29,-1.0,1.6933333333333336,-1.0,3.298646186948013,5.733333333333333,-1.0
30,5.733333333333333,1.8236559139784947,-1.0,3.322586908857234,5.733333333333333,-1.0
31,-1.0,1.7354166666666666,-1.0,3.306957496240985,5.733333333333333,-1.0
32,5.733333333333333,1.8565656565656565,-1.0,3.3277982817379983,5.733333333333333,-1.0
33,5.733333333333333,1.9705882352941178,-1.0,3.3432867541755833,5.733333333333333,-1.0
34,5.733333333333333,2.078095238095238,-1.0,3.354276520362728,5.733333333333333,-1.0
35,-1.0,1.9925925925925927,-1.0,3.345820232999685,5.733333333333333,-1.0
36,5.733333333333333,2.0936936936936936,-1.0,3.3555819466183125,5.733333333333333,-1.0
37,-1.0,2.0122807017543862,-1.0,3.347962818240017,5.733333333333333,-1.0
38,5.733333333333333,2.1076923076923078,-1.0,3.3566913360984296,5.733333333333333,-1.0
39,-1.0,2.03,-1.0,3.349791038258954,5.733333333333333,-1.0
40,-1.0,1.9560975609756095,-1.0,3.341538186808059,5.733333333333333,-1.0
41,-1.0,1.8857142857142855,-1.0,3.332135839322983,5.733333333333333,-1.0
42,-1.0,1.8186046511627905,-1.0,3.321757437201921,5.733333333333333,-1.0
43,-1.0,1.7545454545454542,-1.0,3.3105516256532996,5.733333333333333,-1.0
44,-1.0,1.6933333333333331,-1.0,3.298646186948013,5.733333333333333,-1.0
45,-1.0,1.6347826086956518,-1.0,3.2861512701232005,5.733333333333333,-1.0
46,5.733333333333333,1.7219858156028367,-1.0,3.3043654526574473,5.733333333333333,-1.0
47,5.733333333333333,1.8055555555555554,-1.0,3.3195781005170066,5.733333333333333,-1.0
48,-1.0,1.7482993197278909,-1.0,3.309390618933393,5.733333333333333,-1.0
49,5.733333333333333,1.8279999999999998,-1.0,3.3232939482788257,5.733333333333333,-1.0
50,5.733333333333333,1.9045751633986927,-1.0,3.3348037254165335,5.733333333333333,-1.0
51,5.733333333333333,1.978205128205128,-1.0,3.3441803297042068,5.733333333333333,-1.0
52,5.733333333333333,2.0490566037735847,-1.0,3.3516515768190307,5.733333333333333,-1.0
53,5.733333333333333,2.117283950617284,-1.0,3.3574175649418816,5.733333333333333,-1.0
54,-1.0,2.0606060606060606,-1.0,3.352725958061926,5.733333333333333,-1.0
55,-1.0,2.005952380952381,-1.0,3.3472869086061445,5.733333333333333,-1.0
56,5.733333333333333,2.071345029239766,-1.0,3.3536889502325553,5.733333333333333,-1.0
57,-1.0,2.018390804597701,-1.0,3.348603943189544,5.733333333333333,-1.0
58,5.733333333333333,2.08135593220339,-1.0,3.3545554443539114,5.733333333333333,-1.0
59,5.733333333333333,2.1422222222222222,-1.0,3.3591768539037163,5.733333333333333,-1.0
60,5.733333333333333,2.2010928961748633,-1.0,3.3625927155945563,5.733333333333333,-1.0
61,5.733333333333333,2.2580645161290316,-1.0,3.3649145631565514,5.733333333333333,-1.0
62,5.733333333333333,2.3132275132275124,-1.0,3.366242519683356,5.733333333333333,-1.0
63,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
64,-1.0,2.3148717948717947,-1.0,3.366268220997875,5.733333333333333,-1.0
65,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
66,-1.0,2.316417910447761,-1.0,3.366291655062421,5.733333333333333,-1.0
67,5.733333333333333,2.3666666666666663,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
68,5.733333333333333,2.4154589371980673,5.733333333333333,3.366313080921149,5.733333333333333,-1.0
69,5.733333333333333,2.462857142857142,5.733333333333333,3.365292236453573,5.733333333333333,-1.0
70,-1.0,2.414084507042253,5.733333333333333,3.366332721651049,5.733333333333333,-1.0
71,5.733333333333333,2.460185185185185,5.733333333333333,3.365367547703898,5.733333333333333,-1.0
72,-1.0,2.412785388127854,5.733333333333333,3.36635077019244,5.733333333333333,-1.0
73,5.733333333333333,2.4576576576576574,5.733333333333333,3.365436834053333,5.733333333333333,-1.0
74,5.733333333333333,2.5013333333333327,5.733333333333333,3.3639722551372704,5.733333333333333,-1.0
75,-1.0,2.4552631578947364,5.733333333333333,3.3655007214657555,5.733333333333333,-1.0
76,-1.0,2.41038961038961,5.733333333333333,3.366382739475214,5.733333333333333,-1.0
77,-1.0,2.3666666666666663,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
78,5.733333333333333,2.40928270042194,5.733333333333333,3.3663969341287454,5.733333333333333,-1.0
79,5.733333333333333,2.450833333333333,5.733333333333333,3.365614418893921,5.733333333333333,-1.0
80,-1.0,2.408230452674897,5.733333333333333,3.3664100903094245,5.733333333333333,-1.0
81,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
82,5.733333333333333,2.4072289156626505,5.733333333333333,3.366422306901027,5.733333333333333,-1.0
83,5.733333333333333,2.4468253968253966,5.733333333333333,3.3657122607887597,5.733333333333333,-1.0
84,-1.0,2.406274509803921,5.733333333333333,3.366433671291692,5.733333333333333,-1.0
85,5.733333333333333,2.444961240310077,5.733333333333333,3.3657561415204227,5.733333333333333,-1.0
86,-1.0,2.405363984674329,5.733333333333333,3.3664442609411283,5.733333333333333,-1.0
87,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
88,-1.0,2.3288389513108614,-1.0,3.3664541447040985,5.733333333333333,-1.0
89,5.733333333333333,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
90,5.733333333333333,2.4036630036630036,5.733333333333333,3.366463383952557,5.733333333333333,-1.0
91,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
92,5.733333333333333,2.4028673835125445,5.733333333333333,3.3664720335306946,5.733333333333333,-1.0
93,-1.0,2.3666666666666663,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
94,5.733333333333333,2.4021052631578943,5.733333333333333,3.3664801425707496,5.733333333333333,-1.0
95,-1.0,2.3666666666666667,2.3666666666666667,3.3666666666666667,5.733333333333333,-1.0
96,5.733333333333333,2.4013745704467353,5.733333333333333,3.3664877551922916,5.733333333333333,-1.0
97,5.733333333333333,2.4353741496598635,5.733333333333333,3.3659654968857273,5.733333333333333,-1.0
98,5.733333333333333,2.468686868686868,5.733333333333333,3.365120551009161,5.733333333333333,-1.0
99,5.733333333333333,2.5013333333333327,5.733333333333333,3.36397225513727,5.733333333333333,-1.0
