steps,time,reward,delta,converged
1,0.013788000000204192,0.0,0.00024056740108543794,False
2,0.016663999999991574,0.0,0.00024056740108543794,False
3,0.0045780000000377186,0.0,0.00024056740108543794,False
4,0.0025689999999940483,0.0,0.00024056740108543794,False
5,0.017449999999826105,0.0,0.00027026802817169983,False
6,0.008827999999994063,0.0,0.00027026802817169983,False
7,0.001862000000073749,0.0,0.00027026802817169983,False
8,0.001943999999866719,0.0,0.00027026802817169983,False
9,0.0016089999999167048,0.0,0.00027026802817169983,False
10,0.00599699999997938,0.0,0.0003280767680306639,False
11,0.0011790000000928558,0.0,0.0003280767680306639,False
12,0.0007210000001123262,0.0,0.0003280767680306639,False
13,0.0011819999999715947,0.0,0.0003280767680306639,False
14,0.001695000000154323,0.0,0.0003280767680306639,False
15,0.0007370000000719301,0.0,0.0003280767680306639,False
16,0.0008190000000922737,0.0,0.0003280767680306639,False
17,0.005293999999821608,0.0,0.0003280767680306639,False
18,0.0013360000000375294,0.0,0.0003280767680306639,False
19,0.0021050000000286673,0.0,0.0003280767680306639,False
20,0.0013109999999869615,0.0,0.0003280767680306639,False
21,0.0019310000000132277,0.0,0.0003280767680306639,False
22,0.014866999999867403,0.0,0.0004075700273569639,False
23,0.005364999999983411,0.0,0.000424780382814177,False
24,0.002651000000014392,0.0,0.000424780382814177,False
25,0.0024599999999281863,0.0,0.000424780382814177,False
26,0.008119000000078813,0.0,0.000424780382814177,False
27,0.0020690000001195585,0.0,0.00043590164374968224,False
28,0.0043929999999363645,0.0,0.00043590164374968224,False
29,0.0008629999999811844,0.0,0.00043590164374968224,False
30,0.0013380000000324799,0.0,0.00043590164374968224,False
31,0.0008510000000114815,0.0,0.00043590164374968224,False
32,0.0008210000000872242,0.0,0.00043590164374968224,False
33,0.0015850000002046727,0.0,0.00043590164374968224,False
34,0.0006649999997989653,0.0,0.00043590164374968224,False
35,0.0005859999998847343,0.0,0.00043590164374968224,False
36,0.001944999999977881,0.0,0.00043590164374968224,False
37,0.0026620000001003064,0.0,0.00043590164374968224,False
38,0.001017000000047119,0.0,0.00043590164374968224,False
39,0.0014820000001236622,0.0,0.00043590164374968224,False
40,0.005850999999893247,0.0,0.00043590164374968224,False
41,0.0007939999998143321,0.0,0.00043590164374968224,False
42,0.0027919999999994616,0.0,0.00043590164374968224,False
43,0.001678000000083557,0.0,0.00045871190310156927,False
44,0.0014639999999417341,0.0,0.00045871190310156927,False
45,0.0025869999999486026,0.0,0.00045871190310156927,False
46,0.001199999999926149,0.0,0.00045871190310156927,False
47,0.002130000000079235,0.0,0.00045871190310156927,False
48,0.0027580000000853033,0.0,0.00045871190310156927,False
49,0.0005960000000868604,0.0,0.00045871190310156927,False
50,0.00038099999983387534,0.0,0.00045871190310156927,False
51,0.0013830000000325526,0.0,0.00045871190310156927,False
52,0.001393000000007305,0.0,0.00045871190310156927,False
53,0.003725999999915075,0.0,0.00045871190310156927,False
54,0.0014549999998507701,0.0,0.00045871190310156927,False
55,0.004224000000021988,0.0,0.00045871190310156927,False
56,0.0005270000001473818,0.0,0.00045871190310156927,False
57,0.0008260000001882872,0.0,0.00045871190310156927,False
58,0.0011489999999412248,0.0,0.00045871190310156927,False
59,0.0016530000000329892,0.0,0.00045871190310156927,False
60,0.004149999999981446,0.0,0.00045871190310156927,False
61,0.0029029999998329004,0.0,0.00045871190310156927,False
62,0.001807000000098924,0.0,0.00047611608160647283,False
63,0.0010280000001330336,0.0,0.00047611608160647283,False
64,0.001500999999962005,0.0,0.00047611608160647283,False
65,0.003930999999965934,0.0,0.00047611608160647283,False
66,0.0017709999999624415,0.0,0.00047611608160647283,False
67,0.0021990000000187138,0.0,0.00047611608160647283,False
68,0.0012240000000929285,0.0,0.00047611608160647283,False
69,0.0010399999998753628,0.0,0.00047611608160647283,False
70,0.0006690000000162399,0.0,0.00047611608160647283,False
71,0.0059029999999893334,0.0,0.00047611608160647283,False
72,0.004801000000043132,0.0,0.00047611608160647283,False
73,0.0034189999998943676,0.0,0.00047611608160647283,False
74,0.002344999999877473,0.0,0.00047611608160647283,False
75,0.0033679999999094434,0.0,0.00047611608160647283,False
76,0.0009999999999763531,0.0,0.00047611608160647283,False
77,0.0005129999999553547,0.0,0.00047611608160647283,False
78,0.004028000000062093,0.0,0.00047611608160647283,False
79,0.0019760000000133005,0.0,0.00047611608160647283,False
80,0.0008809999999357387,0.0,0.00047611608160647283,False
81,0.0010950000000775617,0.0,0.00047611608160647283,False
82,0.00211699999999837,0.0,0.00047611608160647283,False
83,0.0005240000000412692,0.0,0.0004764634972793748,False
84,0.003040999999939231,0.0,0.0004764634972793748,False
85,0.0014209999999366119,0.0,0.0004764634972793748,False
86,0.0018150000000787259,0.0,0.0004764634972793748,False
87,0.00045799999998052954,0.0,0.00048472142724801444,False
88,0.006861999999955515,0.0,0.00048472142724801444,False
89,0.0017579999998815765,0.0,0.00048472142724801444,False
90,0.001178999999865482,0.0,0.00048472142724801444,False
91,0.0008970000001227163,0.0,0.00048472142724801444,False
92,0.00327900000002046,0.0,0.00048472142724801444,False
93,0.0006110000001626759,0.0,0.00048472142724801444,False
94,0.0012960000001385197,0.0,0.00048472142724801444,False
95,0.0009510000002137531,0.0,0.00048472142724801444,False
96,0.002764999999953943,0.0,0.00048472142724801444,False
97,0.0010729999999057327,0.0,0.00048472142724801444,False
98,0.001199999999926149,0.0,0.00048472142724801444,False
99,0.0021770000000742584,0.0,0.00048472142724801444,False
100,0.002445999999963533,0.0,0.00048472142724801444,False
101,0.0015949999999520514,0.0,0.00048472142724801444,False
102,0.002572000000100161,0.0,0.00048472142724801444,False
103,0.006225999999969645,0.0,0.00048472142724801444,False
104,0.0012229999999817665,0.0,0.00048472142724801444,False
105,0.0033740000001216686,0.0,0.00048472142724801444,False
106,0.00037999999995008693,0.0,0.0004853198851500407,False
107,0.0021110000000135187,0.0,0.0004853198851500407,False
108,0.0005919999998695857,0.0,0.0004853198851500407,False
109,0.004991000000018175,0.0,0.0004853198851500407,False
110,0.0020360000000891887,0.0,0.0004853198851500407,False
111,0.0009680000000571454,0.0,0.0004853198851500407,False
112,0.0030349999999543797,0.0,0.0004853198851500407,False
113,0.0012540000000171858,0.0,0.0004853198851500407,False
114,0.0005499999999756255,0.0,0.0004853198851500407,False
115,0.0019369999999980791,0.0,0.0004853198851500407,False
116,0.001931999999897016,0.0,0.0004853198851500407,False
117,0.000665000000026339,0.0,0.0004853198851500407,False
118,0.0019310000000132277,0.0,0.0004853198851500407,False
119,0.002832000000125845,0.0,0.00048766313431281916,False
120,0.0009119999999711581,0.0,0.00048766313431281916,False
121,0.0033260000000154832,0.0,0.00048766313431281916,False
122,0.004176000000143176,0.0,0.00048766313431281916,False
123,0.0011529999999311258,0.0,0.00048766313431281916,False
124,0.006352000000106273,0.0,0.00048766313431281916,False
125,0.002215999999862106,0.0,0.00048766313431281916,False
126,0.003805999999940468,0.0,0.00048766313431281916,False
127,0.001688999999942098,0.0,0.00048766313431281916,False
128,0.0030709999998634885,0.0,0.00048766313431281916,False
129,0.0006150000001525768,0.0,0.00048766313431281916,False
130,0.001216999999996915,0.0,0.00048766313431281916,False
131,0.002120999999988271,0.0,0.00048766313431281916,False
132,0.004842999999937092,0.0,0.00048766313431281916,False
133,0.0012859999999363936,0.0,0.00048766313431281916,False
134,0.0006699999999000283,0.0,0.00048766313431281916,False
135,0.0023269999999229185,0.0,0.00048766313431281916,False
136,0.003020000000105938,0.0,0.00048766313431281916,False
137,0.0022930000000087603,0.0,0.00048766313431281916,False
138,0.0009420000001227891,0.0,0.00048766313431281916,False
139,0.0036920000000009168,0.0,0.00048766313431281916,False
140,0.0027660000000651053,0.0,0.00048766313431281916,False
141,0.005175000000008367,0.0,0.00048766313431281916,False
142,0.0018959999999879074,0.0,0.00048766313431281916,False
143,0.0047910000000683794,0.0,0.00048766313431281916,False
144,0.0027479999998831772,0.0,0.00048766313431281916,False
145,0.0012830000000576547,0.0,0.00048766313431281916,False
146,0.0041270000001532026,0.0,0.0005011171103423426,False
147,0.0026330000000598375,0.0,0.0005011171103423426,False
148,0.0012730000000829023,0.0,0.0005011171103423426,False
149,0.002079000000094311,0.0,0.0005011171103423426,False
150,0.006112000000030093,0.0,0.0005011171103423426,False
151,0.0039249999999810825,0.0,0.0005011171103423426,False
152,0.004276000000118074,0.0,0.0005011171103423426,False
153,0.0004630000000815926,0.0,0.0005011171103423426,False
154,0.0016600000001290027,0.0,0.0005011171103423426,False
155,0.0025200000000040745,0.0,0.0005011171103423426,False
156,0.001981999999998152,0.0,0.0005011171103423426,False
157,0.004128999999920779,0.0,0.0005011171103423426,False
158,0.0038079999999354186,0.0,0.0005011171103423426,False
159,0.0007330000000820291,0.0,0.0005011171103423426,False
160,0.0025689999999940483,0.0,0.0005011171103423426,False
161,0.004312000000027183,0.0,0.0005011171103423426,False
162,0.0006809999999859428,0.0,0.0005011171103423426,False
163,0.0008789999999407883,0.0,0.0005011171103423426,False
164,0.0003990000000158034,0.0,0.0005011171103423426,False
165,0.001215999999885753,0.0,0.0005011171103423426,False
166,0.0043969999999262654,0.0,0.0005011171103423426,False
167,0.001882000000023254,0.0,0.0005011171103423426,False
168,0.002058000000033644,0.0,0.0005011171103423426,False
169,0.006200999999919077,0.0,0.0005011171103423426,False
170,0.0008080000000063592,0.0,0.0005011171103423426,False
171,0.0024139999998169515,0.0,0.0005011171103423426,False
172,0.0007940000000417058,0.0,0.0005011171103423426,False
173,0.0007610000000113359,0.0,0.0005011171103423426,False
174,0.0017669999999725405,0.0,0.0005011171103423426,False
175,0.0004619999999704305,0.0,0.0005011171103423426,False
176,0.002071000000114509,0.0,0.0005011171103423426,False
177,0.0009350000000267755,0.0,0.0005011171103423426,False
178,0.003991999999925611,0.0,0.0005011171103423426,False
179,0.001297000000022308,0.0,0.0005011171103423426,False
180,0.0019690000001446606,0.0,0.0005011171103423426,False
181,0.001603000000159227,0.0,0.0005011171103423426,False
182,0.0016399999999521242,0.0,0.0005011171103423426,False
183,0.0007809999999608408,0.0,0.0005011171103423426,False
184,0.0018489999999928841,0.0,0.0005011171103423426,False
185,0.004468999999971857,0.0,0.0005011171103423426,False
186,0.0022559999999884894,0.0,0.0005011171103423426,False
187,0.0011620000000220898,0.0,0.0005011171103423426,False
188,0.003980000000183281,0.0,0.0005011171103423426,False
189,0.0007429999998294079,0.0,0.0005011171103423426,False
190,0.0011969999998200365,0.0,0.0005011171103423426,False
191,0.001220999999986816,0.0,0.0005011171103423426,False
192,0.0006649999997989653,0.0,0.0005041257645437938,False
193,0.0006659999999101274,0.0,0.0005041257645437938,False
194,0.00043099999993501115,0.0,0.0005041257645437938,False
195,0.0011609999999109277,0.0,0.0005041257645437938,False
196,0.001803000000109023,0.0,0.0005041257645437938,False
197,0.0011680000000069413,0.0,0.0005041257645437938,False
198,0.0028210000000399305,0.0,0.0005041257645437938,False
199,0.00046999999995023245,0.0,0.0005041257645437938,False
200,0.0041180000000622385,0.0,0.0005041257645437938,False
