steps,time,reward,delta,converged
1,0.0032109999999931915,0.0,5.3417591144888784e-05,False
2,0.002126000000004069,0.0,0.00026370415064260215,False
3,0.0010540000000105465,0.0,0.00026370415064260215,False
4,0.0010230000000035488,0.0,0.00026370415064260215,False
5,0.0043129999999962365,0.0,0.00026370415064260215,False
6,0.00219100000001049,0.0,0.00026370415064260215,False
7,0.001854000000008682,0.0,0.00026370415064260215,False
8,0.0013199999999926604,0.0,0.00026370415064260215,False
9,0.0025139999999908014,0.0,0.00026370415064260215,False
10,0.004040000000003374,0.0,0.00026370415064260215,False
11,0.0007479999999873144,0.0,0.00026370415064260215,False
12,0.0036479999999983193,0.0,0.00026370415064260215,False
13,0.004764999999991915,0.0,0.00026370415064260215,False
14,0.002298000000024558,0.0,0.00026370415064260215,False
15,0.003401999999994132,0.027777777777777776,0.9997594102560488,False
16,0.0012930000000039854,0.0,0.9997594102560488,False
17,0.006855999999999085,0.0,0.9997594102560488,False
18,0.0050510000000087985,0.0,0.9997594102560488,False
19,0.004985999999973956,0.0,0.9997594102560488,False
20,0.0033219999999971606,0.0,0.9997594102560488,False
21,0.009253000000001066,0.0,0.9997594102560488,False
22,0.002575999999976375,0.0,0.9997594102560488,False
23,0.010850000000004911,0.0,0.9997594102560488,False
24,0.002740000000017062,0.0,0.9997594102560488,False
25,0.004032999999992626,0.0,0.9997594102560488,False
26,0.010573999999991202,0.0,0.9997594102560488,False
27,0.002379000000019005,0.0,0.9997594102560488,False
28,0.0019929999999988013,0.0,0.9997594102560488,False
29,0.004299000000003161,0.0,0.9997594102560488,False
30,0.005050999999980377,0.0,0.9997594102560488,False
31,0.003336999999987711,0.0,0.9997594102560488,False
32,0.00338699999997516,0.0,0.9997594102560488,False
33,0.0013399999999990087,0.0,0.9997594102560488,False
34,0.00329200000001606,0.0,0.9997594102560488,False
35,0.0014170000000035543,0.0,0.9997594102560488,False
36,0.0003999999999848569,0.0,0.9997594102560488,False
37,0.004231000000004315,0.0,0.9997594102560488,False
38,0.006579999999985375,0.0,0.9997594102560488,False
39,0.0021679999999832944,0.0,0.9997594102560488,False
40,0.005837000000013859,0.0,0.9997594102560488,False
41,0.003202999999984968,0.0,0.9997594102560488,False
42,0.002424999999988131,0.0,0.9997594102560488,False
43,0.0014669999999910033,0.0,0.9997594102560488,False
44,0.003894999999999982,0.0,0.9997594102560488,False
45,0.002164000000021815,0.0,0.9997594102560488,False
46,0.0035200000000088494,0.0,0.9997594102560488,False
47,0.004411999999973659,0.0,0.9997594102560488,False
48,0.001102000000003045,0.0,0.9997594102560488,False
49,0.009105999999974301,0.0,0.9997594102560488,False
50,0.004334999999997535,0.0,0.9997594102560488,False
51,0.0014639999999985776,0.0,0.9997594102560488,False
52,0.0047739999999976135,0.0,0.9997594102560488,False
53,0.001109999999982847,0.0,0.9997594102560488,False
54,0.001404999999977008,0.0,0.9997594102560488,False
55,0.0062450000000069394,0.0,0.9997594102560488,False
56,0.0011959999999930915,0.0,0.9997594102560488,False
57,0.004194999999981519,0.0,0.9997594102560488,False
58,0.0011740000000202144,0.0,0.9997594102560488,False
59,0.0021549999999876945,0.0,0.9997594102560488,False
60,0.0029810000000054515,0.0,0.9997594102560488,False
61,0.006111000000004196,0.0,0.9997594102560488,False
62,0.0010839999999916472,0.0,0.9997594102560488,False
63,0.005023999999991702,0.0,0.9997594102560488,False
64,0.0015520000000037726,0.0,0.9997594102560488,False
65,0.001677999999998292,0.0,0.9997594102560488,False
66,0.001452000000000453,0.0,0.9997594102560488,False
67,0.005877999999995609,0.0,0.9997594102560488,False
68,0.0023390000000063083,0.0,0.9997594102560488,False
69,0.003058000000009997,0.0,0.9997594102560488,False
70,0.00617299999998977,0.0,0.9997594102560488,False
71,0.0007889999999974862,0.0,0.9997594102560488,False
72,0.0009980000000098244,0.0,0.9997594102560488,False
73,0.0010589999999979227,0.0,0.9997594102560488,False
74,0.0012230000000101882,0.0,0.9997594102560488,False
75,0.003162000000003218,0.0,0.9997594102560488,False
76,0.0009589999999946031,0.0,0.9997594102560488,False
77,0.007021000000008826,0.0,0.9997594102560488,False
78,0.002050999999994474,0.0,0.9997594102560488,False
79,0.0015460000000189211,0.0,0.9997594102560488,False
80,0.0012989999999888369,0.0,0.9997594102560488,False
81,0.0016390000000114924,0.0,0.9997594102560488,False
82,0.009697000000016942,0.0,0.9997594102560488,False
83,0.0009890000000041255,0.0,0.9997594102560488,False
84,0.005822999999992362,0.0,0.9997594102560488,False
85,0.005187000000006492,0.0,0.9997594102560488,False
86,0.001504000000011274,0.0,0.9997594102560488,False
87,0.0023659999999949832,0.0,0.9997594102560488,False
88,0.001161999999993668,0.0,0.9997594102560488,False
89,0.004627999999996746,0.0,0.9997594102560488,False
90,0.0008420000000057826,0.0,0.9997594102560488,False
91,0.008487000000002354,0.0,0.9997594102560488,False
92,0.001915000000025202,0.0,0.9997594102560488,False
93,0.004818000000000211,0.0,0.9997594102560488,False
94,0.000782999999984213,0.0,0.9997594102560488,False
95,0.004689999999982319,0.0,0.9997594102560488,False
96,0.0020269999999982247,0.0,0.9997594102560488,False
97,0.0020529999999894244,0.0,0.9997594102560488,False
98,0.0023550000000227556,0.0,0.9997594102560488,False
99,0.0050589999999886,0.0,0.9997594102560488,False
100,0.004871000000008507,0.0,0.9997594102560488,False
101,0.0010109999999770025,0.0,0.9997594102560488,False
102,0.0017830000000174095,0.0,0.9997594102560488,False
103,0.002734000000003789,0.0,0.9997594102560488,False
104,0.0047050000000012915,0.0,0.9997594102560488,False
105,0.002949999999998454,0.0,0.9997594102560488,False
106,0.006664999999998145,0.0,0.9997594102560488,False
107,0.001086999999984073,0.0,0.9997594102560488,False
108,0.0010670000000061464,0.0,0.9997594102560488,False
109,0.0022490000000061627,0.0,0.9997594102560488,False
110,0.004153999999999769,0.0,0.9997594102560488,False
111,0.0009479999999939537,0.0,0.9997594102560488,False
112,0.0008909999999957563,0.0,0.9997594102560488,False
113,0.0010979999999847223,0.0,0.9997594102560488,False
114,0.012821000000002414,0.0,0.9997594102560488,False
115,0.0015219999999942502,0.0,0.9997594102560488,False
116,0.0012240000000076634,0.0,0.9997594102560488,False
117,0.008022000000011076,0.0,0.9997594102560488,False
118,0.0005209999999920001,0.0,0.9997594102560488,False
119,0.0018369999999947595,0.0,0.9997594102560488,False
120,0.0035609999999905995,0.0,0.9997594102560488,False
121,0.0046820000000025175,0.0,0.9997594102560488,False
122,0.0026759999999796946,0.0,0.9997594102560488,False
123,0.0017780000000016116,0.0,0.9997594102560488,False
124,0.002168000000011716,0.0,0.9997594102560488,False
125,0.0009070000000122036,0.0,0.9997594102560488,False
126,0.0015049999999803276,0.0,0.9997594102560488,False
127,0.005749000000008664,0.0,0.9997594102560488,False
128,0.003546000000000049,0.0,0.9997594102560488,False
129,0.0027129999999999654,0.0,0.9997594102560488,False
130,0.0009489999999914289,0.0,0.9997594102560488,False
131,0.0009670000000028267,0.0,0.9997594102560488,False
132,0.0025420000000053733,0.0,0.9997594102560488,False
133,0.005076000000002523,0.0,0.9997594102560488,False
134,0.003290999999990163,0.0,0.9997594102560488,False
135,0.0020000000000095497,0.0,0.9997594102560488,False
136,0.003074999999995498,0.0,0.9997594102560488,False
137,0.001787999999976364,0.0,0.9997594102560488,False
138,0.003179999999986194,0.0,0.9997594102560488,False
139,0.0009509999999863794,0.0,0.9997594102560488,False
140,0.0019330000000081782,0.0,0.9997594102560488,False
141,0.0008610000000146556,0.0,0.9997594102560488,False
142,0.00963000000001557,0.0,0.9997594102560488,False
143,0.004153000000002294,0.0,0.9997594102560488,False
144,0.0016369999999881202,0.0,0.9997594102560488,False
145,0.008846999999974514,0.0,0.9997594102560488,False
146,0.0029400000000237014,0.0,0.9997594102560488,False
147,0.001861999999988484,0.0,0.9997594102560488,False
148,0.007955000000009704,0.0,0.9997594102560488,False
149,0.0018019999999978609,0.0,0.9997594102560488,False
150,0.002995999999996002,0.0,0.9997594102560488,False
151,0.009080999999980577,0.0,0.9997594102560488,False
152,0.0009829999999908523,0.0,0.9997594102560488,False
153,0.0021430000000179916,0.0,0.9997594102560488,False
154,0.0019369999999980791,0.0,0.9997594102560488,False
155,0.001343000000019856,0.0,0.9997594102560488,False
156,0.0026979999999809934,0.0,0.9997594102560488,False
157,0.001921999999979107,0.0,0.9997594102560488,False
158,0.0016170000000101936,0.0,0.9997594102560488,False
159,0.0020580000000052223,0.0,0.9997594102560488,False
160,0.004306999999982963,0.0,0.9997594102560488,False
161,0.0055720000000007985,0.0,0.9997594102560488,False
162,0.007400000000018281,0.0,0.9997594102560488,False
163,0.0012060000000246873,0.0,0.9997594102560488,False
164,0.005102000000022144,0.0,0.9997594102560488,False
165,0.002025000000003274,0.0,0.9997594102560488,False
166,0.001485000000002401,0.0,0.9997594102560488,False
167,0.0018660000000068067,0.0,0.9997594102560488,False
168,0.0068770000000029086,0.0,0.9997594102560488,False
169,0.0008640000000070813,0.0,0.9997594102560488,False
170,0.003477000000003727,0.0,0.9997594102560488,False
171,0.004161000000010517,0.0,0.9997594102560488,False
172,0.0036090000000115197,0.0,0.9997594102560488,False
173,0.001812000000001035,0.0,0.9997594102560488,False
174,0.0019329999999797565,0.0,0.9997594102560488,False
175,0.0018970000000138043,0.0,0.9997594102560488,False
176,0.0036090000000115197,0.0,0.9997594102560488,False
177,0.0027770000000089112,0.0,0.9997594102560488,False
178,0.0010300000000142973,0.0,0.9997594102560488,False
179,0.0019810000000006767,0.0,0.9997594102560488,False
180,0.001107000000018843,0.0,0.9997594102560488,False
181,0.0009749999999826287,0.0,0.9997594102560488,False
