steps,time,reward,delta,converged
1,0.010101000000020122,0.0,0,False
2,0.002904999999998381,0.0,0,False
3,0.039322000000026947,0.0,0,False
4,0.008734000000004016,0.0,0,False
5,0.003027999999972053,0.0,0,False
6,0.005363999999985936,0.0,0,False
7,0.007921999999950913,0.0,0,False
8,0.004405000000019754,0.0,0,False
9,0.004804999999976189,0.0,0,False
10,0.0022490000000061627,0.0,0,False
11,0.0013150000000337059,0.0,0,False
12,0.003203999999982443,0.0,0,False
13,0.005747999999982767,0.0,0,False
14,0.009316000000012536,0.0,0,False
15,0.0008879999999749089,0.0,0,False
16,0.008310999999991964,0.0,0,False
17,0.003386000000034528,0.0,0,False
18,0.00733500000001186,0.0,0,False
19,0.003995999999972355,0.0,0,False
20,0.005290999999999713,0.0,0,False
21,0.0020269999999982247,0.0,0,False
22,0.00045799999998052954,0.0,0,False
23,0.0053010000000313084,0.0,0,False
24,0.007853000000011434,0.0,0,False
25,0.007550999999978103,0.0,0,False
26,0.009439999999983684,0.0,0,False
27,0.0033010000000217588,0.0,0,False
28,0.002602000000024418,0.0,0,False
29,0.001297000000022308,0.0,0,False
30,0.001458000000013726,0.0,0,False
31,0.0033730000000105065,0.0,0,False
32,0.009292000000016287,0.0,0,False
33,0.000780000000020209,0.0,0,False
34,0.028694000000029973,0.0,0,False
35,0.0016669999999976426,0.0,0,False
36,0.005201999999997042,0.0,0,False
37,0.0015890000000240434,0.0,0,False
38,0.002624000000025717,0.0,0,False
39,0.0012159999999994398,0.0,0,False
40,0.0006649999999694955,0.0,0,False
41,0.002441000000033,0.0,0,False
42,0.006235000000003765,0.0,0,False
43,0.005418000000020129,0.0,0,False
44,0.015003999999976259,0.0,0,False
45,0.0066670000000499385,0.0,0,False
46,0.0036170000000197433,0.0,0,False
47,0.002338999999949465,0.0,0,False
48,0.0028800000000046566,0.0,0,False
49,0.00147399999997333,0.0,0,False
50,0.001550000000008822,0.0,0,False
51,0.005588999999986299,0.0,0,False
52,0.0022010000000136642,0.0,0,False
53,0.0031139999999822976,0.0,0,False
54,0.005514000000005126,0.0,0,False
55,0.001925999999969008,0.0,0,False
56,0.010806999999999789,0.0,0,False
57,0.004516999999964355,0.0,0,False
58,0.004478000000005977,0.0,0,False
59,0.0024399999999786814,0.0,0,False
60,0.0019919999999729043,0.0,0,False
61,0.005466000000012627,0.0,0,False
62,0.009895000000028631,0.0,0,False
63,0.0033399999999801366,0.0,0,False
64,0.008550999999954456,0.0,0,False
65,0.002601000000026943,0.0,0,False
66,0.003516999999988002,0.0,0,False
67,0.006658000000015818,0.0,0,False
68,0.00135899999997946,0.0,0,False
69,0.004760999999973592,0.0,0,False
70,0.00603000000000975,0.0,0,False
71,0.004239999999981592,0.0,0,False
72,0.0048889999999914835,0.0,0,False
73,0.003435000000024502,0.0,0,False
74,0.005109000000004471,0.0,0,False
