episode,length,time,reward,delta
0,9.0,0.0013460000000122818,0.0,-0.0003928699042159711
1,7.0,0.0017599999999902138,0.0,-1.5781308384501505e-05
2,62.0,0.008510000000001128,0.0,0.0004152268064197722
3,18.0,0.002108000000021093,0.0,-0.0004344706929612273
4,6.0,0.0012490000000298096,0.0,-0.0001725304052274647
5,19.0,0.002861000000052627,0.0,-0.0004239893700378162
6,31.0,0.004205000000069958,0.0,-0.0003003743239693515
7,29.0,0.0032610000000659056,0.0,-0.000628395123791158
8,49.0,0.007275999999933447,0.0,2.4411317287958284e-05
9,41.0,0.005223000000000866,0.0,0.00011554666531573545
10,20.0,0.001975000000015825,0.0,0.00011937222462653549
11,8.0,0.0009390000000166765,0.0,5.968611231326772e-05
12,35.0,0.005486999999902764,0.0,7.71563232791426e-05
13,14.0,0.0017270000000735308,0.0,2.9843056156633806e-05
14,13.0,0.001790000000028158,0.0,0.00021046129715718287
15,6.0,0.0019150000000536238,0.0,6.176309416351905e-05
16,30.0,0.004077000000052067,0.0,-0.00020611376653442454
17,32.0,0.004474999999956708,0.0,-0.00019980372152170634
18,13.0,0.0021810000000641594,0.0,-9.990186076085322e-05
19,10.0,0.0019340000000056534,0.0,0.00018449120601244924
20,10.0,0.0014770000000225991,0.0,0.0002650428433263774
21,38.0,0.0063260000000582295,0.0,-0.0004559868768615322
22,5.0,0.001079000000004271,0.0,9.224560300622462e-05
23,19.0,0.00248799999997118,0.0,0.0001334457982589186
24,47.0,0.006014000000050146,0.0,-0.000314197561895579
25,32.0,0.004023999999958505,0.0,0.00045664577268765484
26,46.0,0.015206000000034692,0.0,4.6136506655043556e-05
27,15.0,0.0017810000000508808,0.0,2.076097712025264e-05
28,14.0,0.0017859999999245701,0.0,0.00022186036000499884
29,22.0,0.0028090000000702275,0.0,3.857816163957135e-05
30,52.0,0.005497999999988679,0.0,-0.0006684748275150617
31,19.0,0.0021719999999731954,0.0,0.0001368587956583855
32,12.0,0.001882000000023254,0.0,0.0004002689155758851
33,15.0,0.0019419999999854554,0.0,4.691350286678623e-05
34,22.0,0.0032629999999471693,0.0,0.00010523064857859143
35,32.0,0.0045939999999973224,0.0,9.201517024471641e-05
36,25.0,0.00356299999998555,0.0,2.345675143339309e-05
37,45.0,0.007542999999941458,0.0,0.0004796618843777441
38,71.0,0.010285000000067157,0.0,0.00024723007687585044
39,83.0,0.00924099999997452,0.0,7.520455225626496e-05
40,16.0,0.0022359999999252977,0.0,0.00024282950642015566
41,14.0,0.00208199999997305,0.0,0.00011261415354476493
42,6.0,0.0020230000000083237,0.0,0.0002966988658260099
43,65.0,0.008940999999936139,0.0,0.0004428450909732849
44,35.0,0.0039289999999709835,0.0,0.00016756918789813033
45,17.0,0.0022890000000188593,0.0,0.00012361503843792525
46,25.0,0.0038799999999810098,0.0,0.0003350781611474037
47,26.0,0.002827000000024782,0.0,9.359937906644542e-05
48,19.0,0.0021820000000616346,0.0,5.84455527365318e-05
49,14.0,0.0012359999999489446,0.0,0.00039113130676303996
50,10.0,0.0016609999998991043,0.0,6.68765846547633e-05
51,22.0,0.0034740000000965665,0.0,0.0002742933716458567
52,39.0,0.0035070000000132495,0.0,0.00033280314051551096
53,15.0,0.0014230000000452492,0.0,0.00012141475321007783
54,14.0,0.0011640000000170403,0.0,0.00034894640261046416
55,36.0,0.00509100000010676,0.0,6.180751921896262e-05
56,9.0,0.0009519999999838547,0.0,0.00023914138902856544
57,10.0,0.001224999999976717,0.0,6.070737660503894e-05
58,20.0,0.0026990000000068903,0.0,0.00013252142166318866
59,26.0,0.0021980000000212385,0.0,0.0002916734071360291
60,10.0,0.0008360000000493528,0.0,1.7576913164956787e-05
61,11.0,0.0017719999999599167,0.0,3.035368830251947e-05
62,44.0,0.0044060000000172295,0.0,0.00017429632390881253
63,27.0,0.0036370000000260916,0.0,0.0003671656019433245
64,16.0,0.0019600000000536966,0.0,0.00019515823767461856
65,19.0,0.0021550000000161162,0.0,0.00029147116527921286
66,17.0,0.0027579999999716165,0.0,0.0003156533595220193
67,32.0,0.0023979999999710344,0.0,0.00017867489458647784
68,40.0,0.0038839999999709107,0.0,0.00034792277564977446
69,29.0,0.004054999999993925,0.0,0.00020023386440959655
70,6.0,0.0009639999999535576,0.0,0.000292347136679675
71,9.0,0.0012900000000399814,0.0,0.00017396138782488726
72,50.0,0.00576699999999164,0.0,0.00016753908057370187
73,18.0,0.001794000000018059,0.0,0.0003271565211260161
74,13.0,0.0010300000000142973,0.0,8.698069391244363e-05
75,8.0,0.0006540000000541113,0.0,0.00022903009271761366
76,8.0,0.0007099999999127249,0.0,0.00015626517540389545
77,4.0,0.0004410000000234504,0.0,0.00016357826056300807
78,36.0,0.003321000000028107,0.0,-6.499616408720715e-05
79,6.0,0.000569000000041342,0.0,0.00022827229808857136
80,22.0,0.0016249999999899956,0.0,0.000329574956792628
81,6.0,0.0005100000000766158,0.0,0.00022734432568767842
82,48.0,0.004556000000093263,0.0,8.034306872610464e-05
83,18.0,0.0021359999999504,0.0,0.0002851438978318196
84,30.0,0.0037750000000187356,0.0,0.00034824869865658566
85,5.0,0.0007699999999886131,0.0,0.0003521611583171061
86,6.0,0.0009069999999837819,0.0,0.00017412434932829286
87,33.0,0.00409100000001672,0.0,-0.0005264170075116757
88,8.0,0.0006619999999202264,0.0,0.00025529684597017685
89,5.0,0.0004630000000815926,0.0,0.00027425083449419626
90,44.0,0.004056999999988875,0.0,0.00042507314453732654
91,45.0,0.004032999999935782,0.0,0.00027738921572565295
92,12.0,0.001255000000014661,0.0,0.00023351111541277444
93,7.0,0.0006100000000515138,0.0,0.00021253657226866327
94,14.0,0.0010949999999638749,0.0,0.00020394122114945803
95,9.0,0.0011269999999967695,0.0,0.0002982281673893698
96,10.0,0.0008219999999710126,0.0,0.0001491140836946849
