step,reward,mean,median,std,max,min
0,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.011764705882352941,0.011764705882352941
1,0.013888888888888888,0.012826797385620915,0.012826797385620915,0.0010620915032679736,0.013888888888888888,0.011764705882352941
2,0.0,0.00855119825708061,0.011764705882352941,0.006108479466295895,0.013888888888888888,0.0
3,0.01282051282051282,0.009618526897938663,0.01229260935143288,0.005603812302835153,0.013888888888888888,0.0
4,0.018867924528301886,0.011468406424011307,0.01282051282051282,0.006229798303657697,0.018867924528301886,0.0
5,0.0,0.009557005353342756,0.01229260935143288,0.007114018509368996,0.018867924528301886,0.0
6,0.013888888888888888,0.010175845858420777,0.01282051282051282,0.006758487003975364,0.018867924528301886,0.0
7,0.01,0.010153865126118178,0.01229260935143288,0.006322253184442142,0.018867924528301886,0.0
8,0.0,0.009025657889882825,0.011764705882352941,0.00676110112263006,0.018867924528301886,0.0
9,0.0053475935828877,0.008657851459183312,0.010882352941176471,0.006508361828107112,0.018867924528301886,0.0
10,0.012345679012345678,0.0089931085094708,0.011764705882352941,0.006295391089952878,0.018867924528301886,0.0
11,0.03571428571428571,0.011219873276538709,0.01205519244734931,0.00953271111317455,0.03571428571428571,0.0
12,0.017857142857142856,0.01173043247504672,0.012345679012345678,0.009327938194375487,0.03571428571428571,0.0
13,0.0,0.010892544441114812,0.01205519244734931,0.009482728131800996,0.03571428571428571,0.0
14,0.027777777777777776,0.01201822666355901,0.012345679012345678,0.010083033793945652,0.03571428571428571,0.0
15,0.0,0.011267087497086572,0.01205519244734931,0.010187075048578373,0.03571428571428571,0.0
16,0.0,0.010604317644316774,0.011764705882352941,0.010232312554070776,0.03571428571428571,0.0
17,0.034482758620689655,0.011930897698559713,0.01205519244734931,0.011349025957733981,0.03571428571428571,0.0
18,0.011764705882352941,0.011922150760864619,0.011764705882352941,0.011046393051361219,0.03571428571428571,0.0
19,0.013888888888888888,0.012020487667265833,0.01205519244734931,0.010775221216706134,0.03571428571428571,0.0
20,0.015625,0.012192131111681746,0.012345679012345678,0.010543519028573414,0.03571428571428571,0.0
21,0.01818181818181818,0.012464389614869766,0.01258309591642925,0.010376387687230435,0.03571428571428571,0.0
