step,reward,mean,median,std,max,min
0,0.025,0.025,0.025,0.0,0.025,0.025
1,0.03333333333333333,0.029166666666666667,0.029166666666666667,0.004166666666666666,0.03333333333333333,0.025
2,0.0,0.019444444444444445,0.025,0.014163943093313291,0.03333333333333333,0.0
3,0.0,0.014583333333333334,0.0125,0.014877975892797605,0.03333333333333333,0.0
4,0.0,0.011666666666666667,0.0,0.014529663145135579,0.03333333333333333,0.0
5,0.0,0.009722222222222222,0.0,0.013958160584890125,0.03333333333333333,0.0
6,0.0,0.008333333333333333,0.0,0.01336306209562122,0.03333333333333333,0.0
7,0.0,0.007291666666666667,0.0,0.012800214299421362,0.03333333333333333,0.0
8,0.0,0.006481481481481481,0.0,0.012283795519834814,0.03333333333333333,0.0
9,0.0,0.005833333333333334,0.0,0.011814539065631522,0.03333333333333333,0.0
10,0.006666666666666667,0.005909090909090909,0.0,0.011267268147017093,0.03333333333333333,0.0
11,0.0,0.005416666666666667,0.0,0.010910515654718244,0.03333333333333333,0.0
12,0.008928571428571428,0.005686813186813187,0.0,0.01052417352292549,0.03333333333333333,0.0
13,0.0,0.005280612244897959,0.0,0.010246556298780615,0.03333333333333333,0.0
14,0.0,0.004928571428571429,0.0,0.009986366367579012,0.03333333333333333,0.0
15,0.0,0.004620535714285714,0.0,0.00974257838921126,0.03333333333333333,0.0
16,0.009900990099009901,0.004931150678093019,0.0,0.009533002579523338,0.03333333333333333,0.0
17,0.0,0.004657197862643406,0.0,0.009333016939514502,0.03333333333333333,0.0
18,0.0,0.004412082185662175,0.0,0.009143423386305813,0.03333333333333333,0.0
19,0.0,0.0041914780763790665,0.0,0.008963634248885946,0.03333333333333333,0.0
20,0.0,0.003991883882265778,0.0,0.008793034777952676,0.03333333333333333,0.0
21,0.0,0.00381043461489006,0.0,0.008631015649851512,0.03333333333333333,0.0
22,0.0,0.0036447635446774486,0.0,0.008476990899742581,0.03333333333333333,0.0
23,0.018518518518518517,0.00426450333525416,0.0,0.008814704446875994,0.03333333333333333,0.0
24,0.013157894736842105,0.004620238991317678,0.0,0.008810686833285074,0.03333333333333333,0.0
25,0.0,0.004442537491651613,0.0,0.008685156760453422,0.03333333333333333,0.0
26,0.0,0.004277999066034887,0.0,0.008563998326402792,0.03333333333333333,0.0
27,0.0,0.004125213385105069,0.0,0.008447069392575663,0.03333333333333333,0.0
28,0.0,0.003982964647687653,0.0,0.008334212943252237,0.03333333333333333,0.0
29,0.0,0.003850199159431398,0.0,0.008225264460306211,0.03333333333333333,0.0
30,0.0,0.003725999186546514,0.0,0.008120057011947034,0.03333333333333333,0.0
31,0.0,0.003609561711966936,0.0,0.008018424732681979,0.03333333333333333,0.0
32,0.0,0.003500181054028544,0.0,0.007920205165913793,0.03333333333333333,0.0
33,0.0,0.0033972345524394694,0.0,0.007825240800151453,0.03333333333333333,0.0
34,0.0,0.003300170708084056,0.0,0.0077333800329490365,0.03333333333333333,0.0
35,0.0,0.0032084992995261657,0.0,0.007644477729227749,0.03333333333333333,0.0
36,0.0,0.0031217831022416747,0.0,0.0075583954932400025,0.03333333333333333,0.0
37,0.0,0.003039630915340578,0.0,0.007475001739871475,0.03333333333333333,0.0
38,0.011235955056179775,0.0032497930727979937,0.0,0.007491417158524103,0.03333333333333333,0.0
39,0.0,0.0031685482459780437,0.0,0.007414561748375204,0.03333333333333333,0.0
40,0.0,0.003091266581441994,0.0,0.007339874166734291,0.03333333333333333,0.0
41,0.0,0.0030176649961695654,0.0,0.007267265600721195,0.03333333333333333,0.0
42,0.0,0.0029474867404446917,0.0,0.007196651027732129,0.03333333333333333,0.0
43,0.0,0.002880498405434585,0.0,0.007127949197444012,0.03333333333333333,0.0
44,0.012048192771084338,0.003084224946893469,0.0,0.007176684388915693,0.03333333333333333,0.0
45,0.0,0.003017176578482741,0.0,0.007112483816879763,0.03333333333333333,0.0
46,0.0,0.0029529813321320444,0.0,0.007049869870836646,0.03333333333333333,0.0
47,0.0,0.0028914608877126263,0.0,0.00698878520414333,0.03333333333333333,0.0
48,0.0,0.00283245148184094,0.0,0.006929174667258421,0.03333333333333333,0.0
49,0.041666666666666664,0.0036091357855374544,0.0,0.008752821214374642,0.041666666666666664,0.0
50,0.0,0.0035383684171935827,0.0,0.00868101874908163,0.041666666666666664,0.0
51,0.024390243902439025,0.003939366022679072,0.0,0.00906154551655804,0.041666666666666664,0.0
52,0.0,0.0038650383618738064,0.0,0.008991641162904327,0.041666666666666664,0.0
53,0.0,0.003793463577394662,0.0,0.00892322319151309,0.041666666666666664,0.0
