,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
76,0.14876317977905273,0.017298950671467226,0.0017308712005615235,0.0003892915731277236,0.01,"(100, 25, 100)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 6}",0.9411764705882354,0.888327205882353,0.9627757352941178,0.903952205882353,0.9921875,0.9375723640683269,0.037869803932358705,93,0.9290219907407407,0.9052517361111112,0.9383825231481483,0.9274739583333332,0.9534696691176472,0.9307199754901962,0.015737307224653645
77,0.12811765670776368,0.008512902176193158,0.001491689682006836,0.0001733774661485313,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.9774816176470589,0.9149816176470589,0.9549632352941178,0.9618566176470589,0.984375,0.9586791771923494,0.02427535304537162,37,0.9482783564814814,0.9560908564814816,0.9541377314814816,0.9543402777777776,0.9640395220588236,0.9553773488562092,0.005070506840884883
78,0.14964427947998046,0.024031503896606556,0.0015653610229492188,0.00019744666548405287,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 8}",1.0,0.9471507352941178,0.9696691176470589,0.9071691176470589,0.9770359848484849,0.9601705718771986,0.031454447802608386,29,0.9658564814814814,0.9697627314814816,0.9787181712962962,0.9104311342592593,0.9300321691176472,0.9509601375272332,0.02617833840786738
79,0.28752660751342773,0.017099589094851184,0.0014729022979736329,0.00020916250918750175,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 9}",0.9921875,0.9765625,0.9696691176470589,0.9765625,0.984375,0.9798621135570793,0.007724693245438243,1,0.9787181712962962,0.9865306712962963,0.990234375,0.9826244212962962,0.9787454044117647,0.9833706086601307,0.00448757768909386
80,0.10939359664916992,0.026994414275907635,0.0012589454650878905,0.0002663645230236327,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.8970588235294117,0.8667279411764706,0.9627757352941178,0.9186580882352942,0.9921875,0.9273492947792614,0.04495497263753728,106,0.8793258101851851,0.9128616898148149,0.9311776620370372,0.9496961805555555,0.9534696691176472,0.925306202342048,0.027172001368927157
81,0.08645963668823242,0.019903121252654213,0.001087522506713867,6.314494350087055e-05,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",1.0,0.921875,0.9696691176470589,0.9765625,0.984375,0.9704679417779382,0.02634278646348822,5,0.9693576388888889,0.9630931712962963,0.978515625,0.9787181712962962,0.9748391544117647,0.9729047521786492,0.0059643738943098695
82,0.08962645530700683,0.01784388749789779,0.0013535499572753906,0.0003113471481993881,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.911764705882353,0.8520220588235294,0.9774816176470589,0.9480698529411766,0.9315814393939394,0.9241688071166373,0.0420594059936685,113,0.9235677083333332,0.9072048611111113,0.9623553240740741,0.9606047453703703,0.936810661764706,0.938108660130719,0.02127037111226801
83,0.09164109230041503,0.0065743774751096185,0.001112651824951172,4.34899015794064e-05,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",1.0,0.8915441176470589,0.9696691176470589,0.9393382352941178,0.984375,0.956929282449176,0.03837358903542617,49,0.9619502314814814,0.9476707175925927,0.9656539351851853,0.9613425925925925,0.9711626838235294,0.9615560321350763,0.007772817707602059
84,0.1267690658569336,0.017168646218541344,0.0010592937469482422,4.949353788513871e-05,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.9852941176470589,0.9324448529411766,0.9627757352941178,0.9480698529411766,0.9921875,0.9640970843859017,0.022342378917262404,20,0.9529947916666666,0.9773726851851853,0.9643084490740741,0.971513310185185,0.9608226102941178,0.9654023692810456,0.008446903546663604
85,0.09302616119384766,0.015236093542165948,0.001152944564819336,4.228376186031447e-05,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.9765625,0.9296875,0.9696691176470589,0.96875,0.96875,0.9626714182605558,0.016770569522387393,25,0.9630931712962962,0.9669994212962963,0.9748119212962963,0.9650462962962962,0.9553079044117647,0.9650517429193899,0.006290197999110541
86,0.0689976692199707,0.0023054860093324075,0.001168060302734375,0.00020984581049363334,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 8}",0.9627757352941178,0.9237132352941178,0.9480698529411766,0.9255514705882353,0.984375,0.9488245067965837,0.022907257495887512,69,0.9601996527777779,0.969965277777778,0.936226851851852,0.9434317129629629,0.9456571691176472,0.9510961328976034,0.01223388639369749
87,0.09380097389221191,0.010664370690552883,0.0012828350067138673,0.0002553596591036261,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",0.9117647058823528,0.8814338235294117,0.9627757352941178,0.8892463235294119,0.9012784090909092,0.9093162031265379,0.028693176173893088,124,0.9237702546296296,0.886935763888889,0.953197337962963,0.9533998842592593,0.8728170955882353,0.9180240672657952,0.03326192707532701
88,0.04336047172546387,0.009293121842253987,0.0012108802795410157,0.00022141076868559197,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",1.0,0.9375,0.9696691176470589,0.9296875,0.9296875,0.9533571288945026,0.02762484321522329,57,0.9709056712962962,0.9728587962962963,0.9648437500000001,0.9318431712962962,0.9260110294117647,0.9532924836601306,0.020153647162360358
89,0.04113082885742188,0.006886090739447625,0.0009801387786865234,0.00012478319149681423,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.9705882352941178,0.9324448529411766,0.9627757352941178,0.9480698529411766,0.984375,0.9596001744255985,0.017955500893767795,33,0.9327256944444444,0.9699652777777779,0.9288194444444444,0.973466435185185,0.9679457720588236,0.9545845247821351,0.01956151763289442
90,0.10167050361633301,0.016143119351156483,0.0011578083038330078,0.00038545860706112005,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.9558823529411766,0.9177389705882354,0.9255514705882354,0.9186580882352942,0.9696969696969697,0.9374397393275958,0.021245464080885814,96,0.9403356481481482,0.959056712962963,0.8867332175925927,0.9237702546296296,0.9370404411764707,0.9293872549019608,0.024123154467471337
91,0.05711793899536133,0.006734085247441402,0.0009654521942138672,4.2528047290772376e-05,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.8088235294117647,0.8814338235294117,0.911764705882353,0.8892463235294119,0.9012784090909092,0.8784627958126922,0.03636616957389537,141,0.8294270833333333,0.8832320601851854,0.9032986111111112,0.8941406249999999,0.9169347426470589,0.8854066244553376,0.030096065997770826
