,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
270,0.18911757469177246,0.04950104254515754,0.0020039558410644533,0.0007606384536787498,0.001,"(100, 25, 100)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 6}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
271,0.18930535316467284,0.05033561349680293,0.001424121856689453,0.0001829187613512239,0.001,"(100, 25, 100)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 7}",0.5294117647058824,0.5441176470588236,0.588235294117647,0.6029411764705882,0.606060606060606,0.5740880475633273,0.03146031061895529,113,0.5202690972222223,0.5459924768518519,0.5734664351851853,0.574074074074074,0.6137408088235293,0.5655085784313726,0.031274693057667766
272,0.2296769618988037,0.062332053853249476,0.0015332698822021484,9.209341591886668e-05,0.001,"(100, 25, 100)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 8}",0.5,0.5,0.49999999999999994,0.5294117647058822,0.5,0.5058943822927944,0.011773718294089576,121,0.5,0.5037037037037038,0.5,0.5333333333333333,0.5330882352941175,0.514025054466231,0.015723543386979313
273,0.1703408718109131,0.05454308812941139,0.0014948368072509766,0.00031488223990582524,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 9}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
274,0.17636628150939943,0.053665975730023255,0.004040050506591797,0.004350665956146071,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 10}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
275,0.1812067985534668,0.05215426810973488,0.0017652511596679688,0.00030919722274994895,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 15}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
276,0.1531806468963623,0.01833905487396562,0.0016354084014892577,0.0001993061591508956,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 20}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
277,0.15127696990966796,0.012596478745316326,0.001455068588256836,0.00026963081669083126,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 25}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
278,0.17187280654907228,0.020723890970880544,0.0020203590393066406,0.0013536727088043915,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 30}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
279,0.1566473960876465,0.05189573042376245,0.0015774250030517578,0.000134865144127219,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 35}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
280,0.15897707939147948,0.03960368061799447,0.001663541793823242,0.0001732389886405455,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 40}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
281,0.1604313850402832,0.03372627652734738,0.001785421371459961,0.0008299279109905453,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 45}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
282,0.20078063011169434,0.04256902206951631,0.0019827842712402343,0.0010633825031004106,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
283,0.2059171199798584,0.026924482581480714,0.002378416061401367,0.0009152572253223618,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
284,0.18937463760375978,0.04469049033137455,0.0015019416809082032,9.620047559953054e-05,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.525925925925926,0.5037037037037038,0.5,0.49999999999999994,0.505925925925926,0.010102356812582156
285,0.0841146469116211,0.00973765225266507,0.0017569541931152343,0.0012528489348518886,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.903033088235294,0.823529411764706,0.7715992647058824,0.7863051470588235,0.803030303030303,0.8175290322022097,0.04617628929250515,1,0.8551504629629629,0.8107060185185185,0.8052517361111111,0.818113425925926,0.8193933823529411,0.821723005174292,0.01748443787245424
286,0.07964363098144531,0.006928285284845375,0.0013421535491943359,0.00023877596771830067,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
287,0.10131640434265136,0.003951181019626903,0.0012732505798339843,0.00020184391304308414,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.5,0.5147058823529411,0.49999999999999994,0.588235294117647,0.5,0.5206303380247804,0.0343221191798167,117,0.5148148148148148,0.5074074074074075,0.5037037037037038,0.5385850694444445,0.5036764705882352,0.5136374931917211,0.01311856517206787
288,0.08126063346862793,0.0032501608075040755,0.0012310504913330077,6.908144489992087e-05,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
289,0.12862739562988282,0.008293941689891034,0.001310110092163086,0.00016577496006184373,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.9324448529411766,0.703125,0.6539522058823529,0.7352941176470588,0.8768939393939394,0.7801445754914719,0.10624837217556969,6,0.9571035879629629,0.7305700231481481,0.5919849537037036,0.6900318287037037,0.9146369485294117,0.776865468409586,0.13808034938323605
290,0.09145059585571289,0.004416105312411386,0.0013494014739990235,0.00022705688703887223,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
291,0.10915751457214355,0.008444999387611216,0.001190948486328125,0.00010220717234097646,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.6764705882352942,0.6755514705882353,0.5431985294117646,0.7127757352941176,0.7575757575757575,0.6729416936415763,0.0715280981224316,61,0.6531973379629629,0.6752170138888889,0.5783130787037037,0.7791232638888888,0.7434512867647057,0.6858603962418299,0.0703722326300037
292,0.1451425552368164,0.032426925194737846,0.0015214920043945313,0.00037602465243843545,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
293,0.14062581062316895,0.03147320655427488,0.001291179656982422,0.00023137211086843513,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.6245404411764706,0.6608455882352942,0.6470588235294117,0.6245404411764705,0.5909090909090908,0.6296579563225178,0.023747608168845143,65,0.6074074074074074,0.686935763888889,0.635083912037037,0.6257233796296295,0.6156939338235293,0.6341688793572984,0.027978591269132175
