2,7.341357887960056
3,5.182610565763661
4,5.038264956584895
5,5.412435492370969
6,5.511084851936367
7,5.455114840070119
8,5.217377488039172
9,5.752538911810486
10,5.752538911810482
15,5.752538911810487
20,5.752538911810486
25,5.752538911810486
30,5.752538911810485
35,5.752538911810482
40,5.752538911810487
45,5.752538911810486
50,5.752538911810486
55,5.752538911810485
60,5.752538911810482
