step,reward,mean,median,std,max,min
0,6.769230769230769,6.769230769230769,6.769230769230769,0.0,6.769230769230769,6.769230769230769
1,6.769230769230769,6.769230769230769,6.769230769230769,0.0,6.769230769230769,6.769230769230769
2,6.769230769230769,6.769230769230769,6.769230769230769,0.0,6.769230769230769,6.769230769230769
3,-13.375,1.7331730769230766,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
4,6.769230769230769,2.7403846153846154,6.769230769230769,8.057692307692307,6.769230769230769,-13.375
5,6.769230769230769,3.4118589743589745,6.769230769230769,7.5073115590738135,6.769230769230769,-13.375
6,-13.375,1.013736263736264,6.769230769230769,9.100235848973563,6.769230769230769,-13.375
7,6.769230769230769,1.7331730769230769,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
8,6.769230769230769,2.2927350427350426,6.769230769230769,8.374756650952358,6.769230769230769,-13.375
9,6.769230769230769,2.7403846153846154,6.769230769230769,8.057692307692307,6.769230769230769,-13.375
10,6.769230769230769,3.1066433566433562,6.769230769230769,7.769521188387153,6.769230769230769,-13.375
11,-13.375,1.7331730769230766,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
12,-13.375,0.571005917159763,6.769230769230769,9.29733727810651,6.769230769230769,-13.375
13,6.769230769230769,1.0137362637362635,6.769230769230769,9.100235848973563,6.769230769230769,-13.375
14,6.769230769230769,1.3974358974358974,6.769230769230769,8.90811402024944,6.769230769230769,-13.375
15,6.769230769230769,1.7331730769230769,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
16,-13.375,0.8444570135746606,6.769230769230769,9.17862003428115,6.769230769230769,-13.375
17,-13.375,0.05448717948717944,6.769230769230769,9.496081452473186,6.769230769230769,-13.375
18,6.769230769230769,0.4078947368421052,6.769230769230769,9.363633104735243,6.769230769230769,-13.375
19,6.769230769230769,0.7259615384615384,6.769230769230769,9.23124623166585,6.769230769230769,-13.375
20,6.769230769230769,1.0137362637362637,6.769230769230769,9.100235848973563,6.769230769230769,-13.375
21,6.769230769230769,1.2753496503496502,6.769230769230769,8.971470299179646,6.769230769230769,-13.375
22,6.769230769230769,1.5142140468227423,6.769230769230769,8.845511223189195,6.769230769230769,-13.375
23,-13.375,0.8938301282051282,6.769230769230769,9.15615059301355,6.769230769230769,-13.375
24,6.769230769230769,1.1288461538461538,6.769230769230769,9.044737183028547,6.769230769230769,-13.375
25,6.769230769230769,1.345784023668639,6.769230769230769,8.935177010294126,6.769230769230769,-13.375
26,6.769230769230769,1.5466524216524216,6.769230769230769,8.827768622217732,6.769230769230769,-13.375
27,6.769230769230769,1.7331730769230766,6.769230769230769,8.722707792924995,6.769230769230769,-13.375
28,6.769230769230769,1.9068302387267901,6.769230769230769,8.620114817092453,6.769230769230769,-13.375
29,-13.375,1.3974358974358971,6.769230769230769,8.90811402024944,6.769230769230769,-13.375
30,-13.375,0.9209057071960295,6.769230769230769,9.14369201317936,6.769230769230769,-13.375
31,6.769230769230769,1.1036658653846154,6.769230769230769,9.057031587746527,6.769230769230769,-13.375
