,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
273,0.15634264945983886,0.01902751869132389,0.0023767948150634766,0.0007544944494570047,0.001,"(100, 25, 100)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 9}",0.9099264705882353,0.9315257352941175,0.9393382352941178,0.9618566176470589,0.9692234848484849,0.9423192020347831,0.021342384992473932,81,0.943431712962963,0.9410734953703703,0.9317129629629629,0.9260561342592593,0.9258961397058822,0.9336340890522876,0.0073801109076269055
274,0.18865656852722168,0.04860447987491087,0.002722501754760742,0.0018050655224659642,0.001,"(100, 25, 100)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.9021139705882353,0.8892463235294117,0.9471507352941178,0.8892463235294117,0.9164299242424243,0.908821928915645,0.021645204939862005,254,0.9564959490740741,0.9107060185185185,0.9471354166666666,0.8958912037037036,0.8965992647058822,0.921365570533769,0.025589715844523676
275,0.19366650581359862,0.011984610086454262,0.0027841567993164063,0.0019250723540989512,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.895220588235294,0.8520220588235294,0.8892463235294117,0.8892463235294117,0.9618844696969697,0.8973923361638761,0.035568517235759683,277,0.9364293981481482,0.8919849537037037,0.910300925925926,0.9028935185185185,0.9235983455882352,0.9130414283769064,0.0155711989574881
276,0.25453386306762693,0.0537522428216554,0.0023411273956298827,0.0006215626515546519,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.9384191176470589,0.9471507352941175,0.96875,0.9618566176470589,0.984375,0.9600606730422231,0.01613420877950876,13,0.9639033564814814,0.9711082175925925,0.9591869212962962,0.9611400462962962,0.9553079044117647,0.9621292892156861,0.005290290930203518
277,0.16360292434692383,0.017561431971020332,0.001938772201538086,0.00018843971031368408,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.903033088235294,0.8520220588235294,0.8814338235294117,0.7568933823529411,0.9770359848484849,0.8738731311217554,0.0716317430656276,309,0.8845775462962961,0.9011429398148147,0.895486111111111,0.8401331018518517,0.9434742647058822,0.8929627927559911,0.033123947044960196
278,0.20929880142211915,0.010483811662665248,0.0031599998474121094,0.0011231890404911715,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.8952205882352942,0.9030330882352942,0.9333639705882353,0.9627757352941178,0.9618844696969697,0.9311929346241192,0.028389278691028592,178,0.9290219907407407,0.9492910879629629,0.9416811342592593,0.9305700231481482,0.9272748161764705,0.9355678104575162,0.008512349397153793
279,0.1814526081085205,0.045866637504017004,0.0033051490783691405,0.001635354967242898,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.8069852941176472,0.8511029411764706,0.9108455882352942,0.8373161764705883,0.9003314393939394,0.8612365022928673,0.039006331633504705,324,0.8824218749999999,0.8824218749999999,0.9434317129629629,0.8931278935185185,0.7802159926470588,0.876323869825708,0.05309789678094728
280,0.18497638702392577,0.03237892598460957,0.002788209915161133,0.0009205593783936574,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.9393382352941178,0.8883272058823528,0.9186580882352942,0.9705882352941178,0.9921875,0.9417168516179478,0.036759917766768374,88,0.949291087962963,0.9364293981481482,0.9251157407407407,0.9120515046296296,0.9510569852941175,0.9347889433551199,0.014752724814745299
281,0.24758949279785156,0.03286402519306534,0.0021907806396484373,0.00031522886949126417,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.9540441176470589,0.9471507352941175,0.8598345588235294,0.9696691176470589,0.9921875,0.9444798433176953,0.04510318542828048,73,0.9455873842592593,0.9713107638888889,0.9142071759259258,0.9676070601851852,0.9601332720588236,0.9517691312636165,0.020745065602423965
282,0.19109601974487306,0.015747796394836023,0.0021362781524658205,0.00026173623321814227,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.9099264705882353,0.9402573529411764,0.903952205882353,0.9480698529411766,0.9770359848484849,0.9357641451960967,0.026624880315656577,147,0.9309751157407407,0.9473379629629629,0.9381799768518517,0.9270688657407407,0.9493336397058825,0.9385791122004357,0.00875035054491077
