,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
84,1.5595362663269043,0.49280748841882616,0.004760360717773438,0.000636558507425643,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.7487019730010384,0.7662552919562265,0.7857656362329261,0.7930989531105853,0.6879445485502428,0.7563980153898281,0.03751582914215131,220,0.7833846751067536,0.80733811688393,0.8377268116758706,0.8538105513337713,0.7532397920935578,0.8070999894187766,0.03628573419265864
85,1.7821470737457275,0.46163622688917466,0.004409599304199219,0.0002314329724534284,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.9068016614745587,0.919082993849349,0.8802220624650532,0.8772612410252296,0.8882004473191077,0.8943267696969397,0.01610664465022152,172,0.9555730868928209,0.9508452609038657,0.9249427100942936,0.9081496075304125,0.9272077565095705,0.9333436843861926,0.01756939956276747
86,2.5051663875579835,0.5662545795304548,0.004475831985473633,0.0005017182146711827,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.9358375269590223,0.9181444204808692,0.9529315440530394,0.8980987525570576,0.9319954059118661,0.9274105219573222,0.018377423819499267,146,0.9843182188161339,0.966594036840853,0.9886096397310192,0.9582262250992902,0.9840971562796742,0.9763690553533941,0.01181065557993829
87,1.7323580265045166,0.3216053321598613,0.004211568832397461,0.0002557553159652001,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.9576044412493011,0.9467209841041616,0.9708243469925713,0.9732962977818782,0.9337383384714583,0.9564496388367426,0.01483754459490845,65,0.9902563331955874,0.9819295741137282,0.983445408667994,0.9923132251305626,0.9686222449897546,0.9833133572195253,0.008330229404247469
88,1.5944412708282472,0.29581064787408795,0.004343509674072266,0.000250791640932508,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.9710240434539499,0.9543294192826904,0.9558670820353063,0.9775881432754404,0.955066594128433,0.9627753263671144,0.009652061001728017,46,0.9922580362397787,0.9884612494834517,0.9759507619870519,0.9960065046752354,0.9901769203858263,0.9885706945542688,0.006793267233185512
89,1.6685916900634765,0.2734893662270171,0.004614400863647461,0.0002595839650344605,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.9754972441888329,0.9541297228213116,0.973360492052081,0.9754422205286591,0.9589554494348063,0.9674810838999156,0.009091080543487475,32,0.9949346957686865,0.9890867425523123,0.9782811776049689,0.9983456859617851,0.9989304812834224,0.9919157566342351,0.007662498450763286
90,1.6463962554931642,0.19185891564507948,0.004337167739868164,0.00024837209447685783,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.9669502356418244,0.962876427829699,0.9684878983944404,0.9818799887690025,0.9777347921578109,0.9715757693330709,0.007080238610716925,16,0.9878764541618144,0.9900177817849405,0.9925955144821368,0.9928479844888514,0.9966927382677795,0.9920060946371045,0.002967427884561776
91,1.5220880508422852,0.142263966846529,0.0042551994323730465,0.00046199050643236334,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.9727614026679446,0.9671499321032032,0.9774342998642064,0.9840259115157837,0.9613028672751819,0.9725397879163724,0.007884331394846117,13,0.9902563331955874,0.9945477541104726,0.9971749502235245,0.9921631172405168,0.9956232195512019,0.9939530748642607,0.0024654960868567342
92,1.3612739086151122,0.39758991576715935,0.004454326629638672,0.00026633450810728635,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.9638150011981788,0.957604441249301,0.9817078041377106,0.986743411816614,0.9615043623687762,0.9702754837589032,0.01167115845135763,25,0.986509009855116,0.9854878094594086,0.997759745545162,0.990758983019045,0.9866228946973861,0.9894276885152233,0.004541006933754837
93,1.6863619804382324,0.26216443531348893,0.0049305915832519535,0.0006148916123867649,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.984443645658599,0.9686875948558191,0.9819075005990895,0.9793530143195219,0.9681436257027141,0.9765132813961056,0.00680182251842015,1,0.9965901549018873,0.997759745545162,0.9944488272787608,0.9971260593551615,0.997762256984357,0.9967374088130658,0.0012252203528657641
