steps,time,reward,delta,converged
1,0.03347800000000234,-4198.684773180406,201.83052458312196,False
2,0.05083400000000182,13364.370811953537,483.0797957729446,False
3,0.05239600000000166,14546.042512257365,536.755328636605,False
4,0.05116399999999999,15512.202088128379,483.07978757767785,False
5,0.05830100000000016,19719.923597717596,434.77180061220304,False
6,0.050271000000002175,21033.890892700543,391.29461232945334,False
7,0.05007399999999862,22216.461429189974,352.1651428596203,False
8,0.050276999999997685,23683.51928071082,316.9486203197058,False
9,0.051867999999998915,23683.51928071082,8.98145009387008e-06,True
