step,reward,mean,median,std,max,min
0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035
1,0.006802721088435374,0.021919879062736205,0.021919879062736205,0.01511715797430083,0.037037037037037035,0.006802721088435374
2,0.013888888888888888,0.019242882338120434,0.013888888888888888,0.012910651922883366,0.037037037037037035,0.006802721088435374
3,0.005813953488372093,0.015885650125683347,0.010345804988662131,0.012602647507173426,0.037037037037037035,0.005813953488372093
4,0.014492753623188406,0.015607070825184357,0.013888888888888888,0.011285911795628992,0.037037037037037035,0.005813953488372093
5,0.0,0.013005892354320299,0.010345804988662131,0.011831053125935076,0.037037037037037035,0.0
6,0.013157894736842105,0.013027606980394842,0.013157894736842105,0.010953555929218229,0.037037037037037035,0.0
7,0.018518518518518517,0.013713970922660301,0.013523391812865496,0.010405792006685175,0.037037037037037035,0.0
8,0.0,0.012190196375698046,0.013157894736842105,0.010715617143678073,0.037037037037037035,0.0
9,0.03571428571428571,0.01454260530955681,0.013523391812865496,0.012375235586516545,0.037037037037037035,0.0
10,0.01818181818181818,0.014873442843398754,0.013888888888888888,0.011845614609848825,0.037037037037037035,0.0
11,0.009174311926605505,0.014398515266999317,0.013523391812865496,0.011450174158459179,0.037037037037037035,0.0
12,0.008928571428571428,0.013977750356351017,0.013157894736842105,0.011097111835877645,0.037037037037037035,0.0
13,0.029411764705882353,0.015080179952746114,0.013523391812865496,0.011408300452506103,0.037037037037037035,0.0
14,0.019230769230769232,0.015356885904614322,0.013888888888888888,0.011069987556761944,0.037037037037037035,0.0
15,0.0,0.014397080535575927,0.013523391812865496,0.011344777682780268,0.037037037037037035,0.0
16,0.007352941176470588,0.013982719396805024,0.013157894736842105,0.011130151873736137,0.037037037037037035,0.0
17,0.01098901098901099,0.013816402263038688,0.012073452862926548,0.01083827876217879,0.037037037037037035,0.0
18,0.00819672131147541,0.013520629581377465,0.01098901098901099,0.010623578105161239,0.037037037037037035,0.0
19,0.01694915254237288,0.013692055729427235,0.012073452862926548,0.010381509655589916,0.037037037037037035,0.0
20,0.005813953488372093,0.013316908003662706,0.01098901098901099,0.010269288233701355,0.037037037037037035,0.0
21,0.02857142857142857,0.014010295302197518,0.012073452862926548,0.010524316009536813,0.037037037037037035,0.0
22,0.0,0.01340115202818893,0.01098901098901099,0.010682169421443287,0.037037037037037035,0.0
23,0.038461538461538464,0.014445334796245162,0.012073452862926548,0.011594460685545578,0.038461538461538464,0.0
24,0.0,0.013867521404395355,0.01098901098901099,0.01170756581977394,0.038461538461538464,0.0
25,0.0,0.013334155196533996,0.010081661457808248,0.011785892998714673,0.038461538461538464,0.0
26,0.014925373134328358,0.013393089194230082,0.01098901098901099,0.01156947983064705,0.038461538461538464,0.0
27,0.0,0.012914764580150437,0.010081661457808248,0.011629697069266953,0.038461538461538464,0.0
